n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
128,256,2,cx_heavy,2787,2754,33,0.011840688912809472,0.027964115142822266,2.2657577991485596
128,256,0,cx_heavy,2754,2733,21,0.007625272331154684,0.019436359405517578,2.2220022678375244
128,256,1,cx_heavy,2815,2787,28,0.00994671403197158,0.019323110580444336,2.291642427444458
128,256,4,cx_heavy,2809,2781,28,0.009967960128159488,0.013116121292114258,2.4353811740875244
128,256,3,cx_heavy,2758,2732,26,0.009427121102248005,0.022759437561035156,2.8274099826812744
128,256,5,cx_heavy,2812,2788,24,0.008534850640113799,0.013004064559936523,2.5612215995788574
128,256,8,cx_heavy,2794,2742,52,0.018611309949892626,0.013051509857177734,2.0867934226989746
128,256,6,cx_heavy,2831,2804,27,0.009537265983751325,0.013145208358764648,2.719085454940796
128,256,7,cx_heavy,2788,2762,26,0.009325681492109038,0.01978015899658203,2.9931328296661377
128,256,11,cx_heavy,2805,2770,35,0.012477718360071301,0.021988868713378906,2.1608810424804688
128,256,12,cx_heavy,2801,2781,20,0.007140307033202428,0.019521713256835938,2.2928099632263184
128,256,9,cx_heavy,2858,2829,29,0.010146955913226032,0.019624710083007812,2.860797643661499
128,256,10,cx_heavy,2763,2730,33,0.011943539630836048,0.0131683349609375,2.85932993888855
128,256,14,cx_heavy,2825,2773,52,0.018407079646017697,0.013176202774047852,2.2088587284088135
128,256,13,cx_heavy,2764,2736,28,0.010130246020260492,0.03178286552429199,2.4018936157226562
128,256,16,cx_heavy,2817,2758,59,0.020944266950656727,0.013338565826416016,1.714113712310791
128,256,15,cx_heavy,2789,2761,28,0.010039440659734672,0.012879371643066406,2.210543155670166
128,256,17,cx_heavy,2851,2813,38,0.013328656611715188,0.013416290283203125,2.685701847076416
128,256,18,cx_heavy,2792,2761,31,0.011103151862464184,0.019559144973754883,2.3977861404418945
128,256,20,cx_heavy,2790,2748,42,0.015053763440860216,0.024155378341674805,2.1714372634887695
128,256,23,cx_heavy,2869,2823,46,0.01603346113628442,0.03146052360534668,1.9491496086120605
128,256,21,cx_heavy,2735,2710,25,0.009140767824497258,0.02663707733154297,2.344330310821533
128,256,19,cx_heavy,2742,2708,34,0.012399708242159009,0.013017892837524414,2.485163927078247
128,256,22,cx_heavy,2847,2814,33,0.011591148577449948,0.023899555206298828,2.739677667617798
128,256,25,cx_heavy,2801,2767,34,0.012138521956444126,0.013091325759887695,2.198413133621216
128,256,24,cx_heavy,2690,2662,28,0.010408921933085501,0.012904167175292969,2.4016077518463135
128,256,26,cx_heavy,2859,2824,35,0.01224204267226303,0.012947320938110352,2.4323463439941406
128,256,27,cx_heavy,2809,2764,45,0.016019935920256318,0.0356602668762207,2.104593515396118
128,256,29,cx_heavy,2846,2798,48,0.016865776528460996,0.02729320526123047,2.036888599395752
128,256,28,cx_heavy,2819,2783,36,0.012770485987938986,0.02204275131225586,2.2565345764160156
128,256,34,cx_heavy,2710,2659,51,0.018819188191881917,0.023576974868774414,1.742936611175537
128,256,30,cx_heavy,2704,2672,32,0.011834319526627219,0.013294458389282227,2.6358773708343506
128,256,31,cx_heavy,2699,2670,29,0.010744720266765468,0.01300668716430664,2.5569636821746826
128,256,33,cx_heavy,2878,2854,24,0.008339124391938846,0.01319432258605957,2.124281644821167
128,256,32,cx_heavy,2763,2734,29,0.010495837857401375,0.012871980667114258,2.7611050605773926
128,256,35,cx_heavy,2711,2684,27,0.009959424566580598,0.013076066970825195,2.818737030029297
128,256,36,cx_heavy,2860,2831,29,0.01013986013986014,0.0166323184967041,2.483652114868164
128,256,38,cx_heavy,2840,2799,41,0.014436619718309859,0.020635366439819336,1.6014046669006348
128,256,41,cx_heavy,2776,2722,54,0.019452449567723344,0.012840509414672852,2.048220157623291
128,256,42,cx_heavy,2808,2780,28,0.009971509971509971,0.015446186065673828,1.848586082458496
128,256,40,cx_heavy,2800,2765,35,0.0125,0.03729081153869629,2.23602294921875
128,256,37,cx_heavy,2773,2734,39,0.014064190407500902,0.02578139305114746,2.8182356357574463
128,256,39,cx_heavy,2878,2849,29,0.010076441973592773,0.01958942413330078,2.486351490020752
128,256,43,cx_heavy,2789,2767,22,0.007888131946934385,0.012970209121704102,2.64337158203125
128,256,45,cx_heavy,2819,2775,44,0.015608371763036538,0.013091564178466797,2.155402660369873
