n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
320,640,0,cx_heavy,17193,17116,77,0.004478566858605247,0.08335018157958984,27.98261785507202
320,640,1,cx_heavy,17367,17287,80,0.004606437496401221,0.08405208587646484,27.591055870056152
320,640,2,cx_heavy,17140,17064,76,0.004434072345390899,0.08370041847229004,24.836584329605103
320,640,3,cx_heavy,17243,17189,54,0.003131705619671751,0.08219075202941895,25.99182629585266
320,640,4,cx_heavy,17306,17233,73,0.004218190223044031,0.09693145751953125,26.12449312210083
320,640,6,cx_heavy,17109,17044,65,0.0037991700274709215,0.0827019214630127,25.58201503753662
320,640,5,cx_heavy,17123,17048,75,0.004380073585236232,0.1028139591217041,29.62275242805481
320,640,7,cx_heavy,16980,16911,69,0.004063604240282685,0.08510184288024902,29.664923191070557
320,640,8,cx_heavy,16967,16874,93,0.005481228266635233,0.08250021934509277,28.165438652038574
320,640,9,cx_heavy,17296,17215,81,0.0046831637372802964,0.08481788635253906,34.17864799499512
320,640,10,cx_heavy,17243,17146,97,0.0056254712057066635,0.08182978630065918,37.9664146900177
320,640,11,cx_heavy,17048,16980,68,0.003988737681839512,0.0821523666381836,38.89807367324829
320,640,12,cx_heavy,16953,16894,59,0.003480209992331741,0.08159112930297852,38.33725023269653
320,640,13,cx_heavy,17164,17090,74,0.004311349335819156,0.0818784236907959,38.20228815078735
320,640,14,cx_heavy,17280,17185,95,0.005497685185185185,0.16341304779052734,37.04625654220581
320,640,15,cx_heavy,17421,17331,90,0.0051661787497847425,0.17693567276000977,38.0707733631134
320,640,17,cx_heavy,17365,17284,81,0.004664555139648719,0.16472816467285156,35.96816039085388
320,640,16,cx_heavy,17241,17172,69,0.00400208804593701,0.29955077171325684,37.38749814033508
320,640,18,cx_heavy,17407,17311,96,0.005515022692020452,0.16460728645324707,33.4713032245636
320,640,19,cx_heavy,17119,17054,65,0.00379695075646942,0.20430684089660645,42.13425588607788
320,640,20,cx_heavy,17235,17162,73,0.004235567159849144,0.16348958015441895,41.777833700180054
320,640,22,cx_heavy,17328,17265,63,0.0036357340720221606,0.16832804679870605,37.43005681037903
320,640,23,cx_heavy,17455,17393,62,0.003551990833572042,0.16459226608276367,38.722238302230835
320,640,21,cx_heavy,17237,17167,70,0.004061031502001509,0.1837928295135498,41.43112373352051
320,640,25,cx_heavy,17359,17275,84,0.004838988420991993,0.1787571907043457,34.114365577697754
320,640,24,cx_heavy,17427,17351,76,0.004361048947036208,0.2965056896209717,41.341325759887695
320,640,26,cx_heavy,17177,17105,72,0.004191651627175875,0.15892410278320312,41.4606397151947
320,640,27,cx_heavy,17174,17099,75,0.004367066495865843,0.16345620155334473,37.95460057258606
320,640,28,cx_heavy,17319,17235,84,0.004850164559154686,0.14549016952514648,34.12667226791382
320,640,29,cx_heavy,17093,17009,84,0.004914292400397824,0.16129183769226074,36.164299726486206
320,640,30,cx_heavy,16958,16885,73,0.004304752918976295,0.18282008171081543,36.25035548210144
320,640,31,cx_heavy,16814,16722,92,0.005471630783870584,0.16450977325439453,38.933666706085205
320,640,33,cx_heavy,17135,17030,105,0.00612780857893201,0.1827404499053955,36.49721932411194
320,640,32,cx_heavy,17111,17054,57,0.003331190462275729,0.16317009925842285,41.66174626350403
320,640,35,cx_heavy,17187,17110,77,0.004480130331064177,0.15917372703552246,40.28071570396423
320,640,34,cx_heavy,17187,17112,75,0.004363763309478094,0.15106749534606934,40.85415768623352
320,640,37,cx_heavy,17291,17173,118,0.006824359493378058,0.22760272026062012,31.455294370651245
320,640,36,cx_heavy,17607,17539,68,0.003862100301016641,0.1881694793701172,40.48699712753296
320,640,39,cx_heavy,17403,17296,107,0.0061483652243866,0.16473889350891113,33.54426074028015
320,640,38,cx_heavy,17447,17356,91,0.0052157964119906005,0.14452362060546875,37.652753829956055
320,640,42,cx_heavy,17183,17100,83,0.004830355584007449,0.16121411323547363,35.96173977851868
320,640,41,cx_heavy,17276,17199,77,0.004457050243111832,0.16643452644348145,40.33541250228882
320,640,40,cx_heavy,17185,17106,79,0.004597032295606634,0.16738557815551758,40.68521499633789
320,640,44,cx_heavy,17162,17063,99,0.005768558443071903,0.16942048072814941,33.40892839431763
320,640,43,cx_heavy,17384,17286,98,0.005637367694431661,0.16734051704406738,38.531676054000854
320,640,46,cx_heavy,17059,16996,63,0.0036930652441526466,0.16756129264831543,33.70435857772827
320,640,48,cx_heavy,17074,16971,103,0.006032564132599273,0.16960597038269043,30.57886576652527
320,640,47,cx_heavy,17032,16963,69,0.0040511977454203854,0.1741173267364502,35.59676122665405
320,640,45,cx_heavy,17138,17065,73,0.004259540203057533,0.15207934379577637,39.56094551086426
320,640,52,cx_heavy,17049,16952,97,0.005689483254149803,0.08294081687927246,31.889447450637817
320,640,49,cx_heavy,17146,17068,78,0.004549165986235857,0.15976762771606445,37.27314329147339
320,640,51,cx_heavy,17040,16954,86,0.005046948356807511,0.13660287857055664,37.375407457351685
320,640,50,cx_heavy,17018,16954,64,0.0037607239393583265,0.16378140449523926,38.332621812820435
320,640,53,cx_heavy,17292,17215,77,0.004452926208651399,0.1570444107055664,36.5313503742218
320,640,57,cx_heavy,17281,17177,104,0.006018170244777501,0.15844035148620605,31.431883811950684
320,640,54,cx_heavy,17388,17327,61,0.0035081665516448124,0.12182044982910156,37.284976959228516
320,640,56,cx_heavy,17145,17062,83,0.00484106153397492,0.15997815132141113,39.7960319519043
320,640,55,cx_heavy,17169,17095,74,0.004310093773661833,0.16029882431030273,41.54549264907837
320,640,58,cx_heavy,17287,17208,79,0.004569908023370163,0.157883882522583,35.913671255111694
320,640,59,cx_heavy,17173,17109,64,0.003726780411110464,0.15694284439086914,35.213318824768066
320,640,60,cx_heavy,17097,17007,90,0.005264081417792595,0.15967392921447754,36.50418949127197
320,640,61,cx_heavy,17059,16997,62,0.0036344451609121287,0.18656039237976074,41.44029498100281
320,640,62,cx_heavy,17298,17217,81,0.004682622268470343,0.1822681427001953,38.315393924713135
320,640,63,cx_heavy,17352,17260,92,0.005301982480405717,0.18692564964294434,36.58324933052063
320,640,64,cx_heavy,17302,17230,72,0.004161368627904289,0.15886664390563965,37.61918258666992
320,640,66,cx_heavy,17164,17090,74,0.004311349335819156,0.1817150115966797,38.41894316673279
320,640,65,cx_heavy,16952,16876,76,0.004483246814535158,0.1782841682434082,39.850982666015625
320,640,67,cx_heavy,17354,17287,67,0.0038607813760516306,0.16759037971496582,39.767526388168335
320,640,69,cx_heavy,17144,17076,68,0.003966402239850677,0.2698984146118164,37.859259605407715
320,640,68,cx_heavy,17193,17108,85,0.004943872506252544,0.16900873184204102,41.59900903701782
320,640,71,cx_heavy,17393,17289,104,0.0059794170068418325,0.15878582000732422,34.496110916137695
320,640,70,cx_heavy,17256,17180,76,0.00440426518312471,0.15661883354187012,40.56640291213989
320,640,72,cx_heavy,17050,16981,69,0.00404692082111437,0.15975260734558105,41.94823908805847
320,640,74,cx_heavy,17243,17125,118,0.0068433567244679,0.17888283729553223,35.78624510765076
320,640,73,cx_heavy,17286,17233,53,0.0030660650237186162,0.17829203605651855,43.69937038421631
320,640,75,cx_heavy,17326,17212,114,0.006579706799030359,0.16103100776672363,35.790364503860474
320,640,76,cx_heavy,17197,17094,103,0.005989416758736989,0.16736960411071777,35.11686182022095
320,640,77,cx_heavy,17299,17200,99,0.005722874154575409,0.15939879417419434,37.68882393836975
320,640,78,cx_heavy,17289,17227,62,0.003586095205043669,0.18475794792175293,40.33918213844299
320,640,80,cx_heavy,17045,16960,85,0.004986799647990613,0.17090535163879395,35.3603937625885
320,640,79,cx_heavy,17323,17260,63,0.0036367834670669053,0.15985989570617676,38.337191343307495
320,640,81,cx_heavy,17241,17145,96,0.005568122498694972,0.16035842895507812,36.329477071762085
320,640,82,cx_heavy,17187,17115,72,0.0041892127770989706,0.16199707984924316,42.433058738708496
320,640,83,cx_heavy,17147,17084,63,0.003674112089578352,0.1588437557220459,42.82778573036194
320,640,84,cx_heavy,17216,17138,78,0.0045306691449814125,0.16796302795410156,43.672483682632446
320,640,89,cx_heavy,17236,17164,72,0.004177303318635414,0.16730690002441406,35.869664669036865
320,640,85,cx_heavy,17087,17014,73,0.004272253760168549,0.15883970260620117,41.924376010894775
320,640,86,cx_heavy,17202,17127,75,0.004359958144401814,0.16781878471374512,41.364503145217896
320,640,88,cx_heavy,17475,17392,83,0.00474964234620887,0.2500133514404297,37.12634873390198
320,640,87,cx_heavy,17080,17027,53,0.0031030444964871193,0.29671311378479004,42.58624029159546
320,640,90,cx_heavy,17205,17109,96,0.005579773321708806,0.17739534378051758,39.68436241149902
320,640,91,cx_heavy,17353,17298,55,0.00316948078142108,0.20414113998413086,41.87435579299927
320,640,92,cx_heavy,17002,16930,72,0.004234795906363957,0.18290972709655762,41.94116401672363
320,640,93,cx_heavy,17295,17216,79,0.004567794160161897,0.16690635681152344,41.67226839065552
320,640,95,cx_heavy,17209,17089,120,0.006973095473298855,0.15933895111083984,32.87612819671631
320,640,96,cx_heavy,17210,17127,83,0.004822777454968042,0.16309881210327148,38.72098970413208
320,640,97,cx_heavy,17257,17176,81,0.004693747464796894,0.18621349334716797,38.53886795043945
