n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
576,1152,66,cx_heavy,55434,55283,151,0.00272396002453368,0.5202035903930664,178.36173343658447
576,1152,65,cx_heavy,55567,55441,126,0.0022675328882250257,0.5343892574310303,201.315420627594
576,1152,68,cx_heavy,56106,55972,134,0.0023883363633123017,0.523831844329834,185.3699345588684
576,1152,67,cx_heavy,55628,55505,123,0.002211116703818221,0.5279772281646729,204.15340733528137
576,1152,69,cx_heavy,55341,55217,124,0.002240653403444101,0.5401086807250977,194.63925504684448
576,1152,70,cx_heavy,55862,55730,132,0.0023629658802047904,0.5269160270690918,180.16759753227234
576,1152,71,cx_heavy,55969,55784,185,0.0033054012042380604,0.530775785446167,182.69290614128113
576,1152,73,cx_heavy,55840,55692,148,0.002650429799426934,0.5230591297149658,173.6132528781891
576,1152,72,cx_heavy,55162,55014,148,0.002683006417461296,0.5492265224456787,180.88468885421753
576,1152,76,cx_heavy,55602,55448,154,0.002769684543721449,0.5237090587615967,165.2538115978241
576,1152,74,cx_heavy,55568,55450,118,0.0021235243305499567,0.5210494995117188,187.6005096435547
576,1152,75,cx_heavy,56096,56001,95,0.0016935253850541927,0.5272541046142578,195.06738138198853
576,1152,77,cx_heavy,55599,55455,144,0.0025899746398316517,0.29048824310302734,183.36748147010803
576,1152,80,cx_heavy,55425,55271,154,0.002778529544429409,0.5260727405548096,168.84080481529236
576,1152,78,cx_heavy,55607,55470,137,0.002463718596579567,0.5211489200592041,197.01269149780273
576,1152,79,cx_heavy,55415,55277,138,0.0024903004601642153,0.5236825942993164,192.3122639656067
576,1152,81,cx_heavy,55456,55298,158,0.0028491055972302364,0.6212303638458252,175.6680462360382
576,1152,82,cx_heavy,55646,55500,146,0.0026237285698882218,0.5421292781829834,192.04901766777039
576,1152,84,cx_heavy,55494,55402,92,0.0016578368832666595,0.5620725154876709,168.95674800872803
576,1152,85,cx_heavy,55574,55454,120,0.002159283118004822,0.4915046691894531,172.58994889259338
576,1152,83,cx_heavy,55144,55002,142,0.0025750761642245757,0.45526862144470215,190.3190381526947
576,1152,86,cx_heavy,55498,55317,181,0.003261378788424808,0.2792026996612549,171.83775782585144
576,1152,88,cx_heavy,55646,55538,108,0.0019408403119721095,0.5212879180908203,192.93874406814575
576,1152,87,cx_heavy,55307,55204,103,0.0018623320736977237,0.5120973587036133,204.42839431762695
576,1152,89,cx_heavy,55628,55509,119,0.0021392104695477096,0.48772668838500977,194.36351108551025
576,1152,90,cx_heavy,55225,55109,116,0.002100497962879131,0.5141961574554443,192.83611226081848
576,1152,91,cx_heavy,55858,55709,149,0.0026674782484156253,0.5261039733886719,179.5154938697815
576,1152,95,cx_heavy,55825,55699,126,0.0022570532915360503,0.5385606288909912,167.01222586631775
576,1152,93,cx_heavy,55976,55856,120,0.0021437759039588393,0.5158398151397705,180.3442735671997
576,1152,92,cx_heavy,55515,55401,114,0.002053499054309646,0.5288407802581787,192.36066508293152
576,1152,94,cx_heavy,55061,54924,137,0.0024881495069105173,0.5173559188842773,192.9959692955017
576,1152,96,cx_heavy,55747,55589,158,0.002834233232281558,0.5199925899505615,172.18753480911255
576,1152,98,cx_heavy,55526,55394,132,0.0023772647048229656,0.5279905796051025,175.3249912261963
576,1152,97,cx_heavy,55549,55426,123,0.002214261282831374,0.5445079803466797,178.10784196853638
576,1152,99,cx_heavy,55542,55405,137,0.0024666018508516076,0.5199558734893799,186.27729272842407
