n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
448,896,2,cx_heavy,33602,33447,155,0.004612820665436581,0.2886171340942383,75.43545174598694
448,896,0,cx_heavy,33619,33514,105,0.0031232338856004046,0.297377347946167,81.50048041343689
448,896,1,cx_heavy,33611,33508,103,0.0030644729404064146,0.35234522819519043,82.8712887763977
448,896,3,cx_heavy,33597,33488,109,0.0032443372920201207,0.2972078323364258,86.34637594223022
448,896,5,cx_heavy,33850,33753,97,0.0028655834564254063,0.3110787868499756,86.55905246734619
448,896,4,cx_heavy,33879,33783,96,0.0028336137430266537,0.32695913314819336,90.56440448760986
448,896,6,cx_heavy,33680,33594,86,0.0025534441805225654,0.32161426544189453,87.80699467658997
448,896,7,cx_heavy,33528,33444,84,0.0025053686471009306,0.3334846496582031,90.12248468399048
448,896,8,cx_heavy,33332,33251,81,0.0024300972038881555,0.3154599666595459,95.9281792640686
448,896,9,cx_heavy,33678,33597,81,0.002405130946018172,0.3234293460845947,85.34169054031372
448,896,11,cx_heavy,34018,33926,92,0.00270445058498442,0.3571341037750244,89.62251734733582
448,896,10,cx_heavy,33655,33555,100,0.0029713266973703757,0.3408794403076172,92.5789999961853
448,896,13,cx_heavy,33638,33540,98,0.0029133717819133124,0.32062268257141113,86.91450500488281
448,896,14,cx_heavy,33793,33693,100,0.0029591927322226495,0.33060145378112793,90.78218221664429
448,896,12,cx_heavy,33630,33551,79,0.0023490930716622066,0.40677690505981445,96.48818850517273
448,896,15,cx_heavy,33769,33656,113,0.0033462643252687376,0.31814002990722656,90.28223180770874
448,896,16,cx_heavy,33814,33701,113,0.0033418110841663216,0.3297910690307617,88.01612687110901
448,896,17,cx_heavy,33707,33598,109,0.0032337496662414337,0.32300400733947754,88.05667042732239
448,896,18,cx_heavy,33689,33558,131,0.0038885096025408888,0.33821940422058105,86.78095412254333
448,896,19,cx_heavy,33724,33620,104,0.0030838571936899536,0.34282803535461426,86.55959939956665
448,896,20,cx_heavy,33388,33306,82,0.002455972205582844,0.3549036979675293,92.39016962051392
448,896,21,cx_heavy,33756,33666,90,0.0026661926768574476,0.3825347423553467,86.06198501586914
448,896,23,cx_heavy,33774,33644,130,0.003849114703618168,0.3289906978607178,90.8351035118103
448,896,22,cx_heavy,33490,33399,91,0.002717229023589131,0.315579891204834,96.7654333114624
448,896,24,cx_heavy,33423,33285,138,0.004128893277084642,0.3158907890319824,88.64514327049255
448,896,25,cx_heavy,33574,33454,120,0.003574194317031036,0.3088395595550537,95.0038583278656
448,896,26,cx_heavy,33570,33480,90,0.002680965147453083,0.31757116317749023,92.93976759910583
448,896,27,cx_heavy,33709,33614,95,0.0028182384526387614,0.303774356842041,86.28246402740479
448,896,28,cx_heavy,34110,34007,103,0.0030196423336265026,0.30629801750183105,88.31464171409607
448,896,29,cx_heavy,33450,33367,83,0.0024813153961136024,0.33098292350769043,93.56170773506165
448,896,31,cx_heavy,33531,33436,95,0.0028331991291640573,0.31501245498657227,83.0711452960968
448,896,30,cx_heavy,33524,33441,83,0.0024758382054647417,0.34116649627685547,103.36127400398254
448,896,33,cx_heavy,33603,33494,109,0.0032437579977978156,0.33507609367370605,86.75480699539185
448,896,32,cx_heavy,33455,33372,83,0.002480944552383799,0.31821417808532715,96.84581065177917
448,896,34,cx_heavy,33599,33519,80,0.002381023244739427,0.317169189453125,80.57516384124756
448,896,35,cx_heavy,33594,33440,154,0.0045841519318926,0.31757235527038574,82.58621764183044
448,896,36,cx_heavy,34105,33999,106,0.003108048673215071,0.33911871910095215,93.19904494285583
448,896,37,cx_heavy,33530,33426,104,0.003101699970175962,0.3100240230560303,92.35067462921143
448,896,39,cx_heavy,33788,33700,88,0.002604474961524802,0.3149287700653076,90.27413082122803
448,896,38,cx_heavy,33801,33673,128,0.0037868702109405046,0.29721593856811523,94.16376495361328
448,896,40,cx_heavy,33613,33483,130,0.003867551245053997,0.3044612407684326,83.80264282226562
448,896,41,cx_heavy,33575,33470,105,0.003127326880119136,0.3081846237182617,91.78775215148926
448,896,42,cx_heavy,33622,33531,91,0.0027065611801796443,0.29272007942199707,93.35509872436523
448,896,43,cx_heavy,33761,33650,111,0.003287817303989811,0.31377506256103516,84.66101884841919
448,896,44,cx_heavy,33627,33536,91,0.0027061587414874953,0.3790156841278076,92.12644934654236
448,896,46,cx_heavy,33276,33153,123,0.003696357735304724,0.3257889747619629,84.83224558830261
448,896,45,cx_heavy,33835,33744,91,0.002689522683611645,0.3003551959991455,96.22693181037903
448,896,47,cx_heavy,33460,33376,84,0.002510460251046025,0.32480287551879883,88.95321321487427
448,896,48,cx_heavy,33347,33263,84,0.00251896722343839,0.31784677505493164,90.15653562545776
448,896,49,cx_heavy,33737,33636,101,0.002993745739099505,0.3211522102355957,80.78981900215149
448,896,52,cx_heavy,33668,33585,83,0.0024652489010336225,0.3303556442260742,85.02681684494019
448,896,51,cx_heavy,33392,33279,113,0.0033840440824149495,0.3131394386291504,90.69311904907227
448,896,50,cx_heavy,33543,33452,91,0.002712935634856751,0.32134318351745605,97.2378740310669
448,896,53,cx_heavy,33593,33495,98,0.0029172744321733697,0.31658458709716797,91.6285605430603
448,896,54,cx_heavy,33398,33307,91,0.0027247140547338165,0.3599390983581543,95.07550597190857
448,896,55,cx_heavy,33670,33589,81,0.0024057024057024057,0.3177356719970703,86.05801701545715
448,896,56,cx_heavy,33789,33664,125,0.0036994288081920153,0.31364893913269043,86.47194218635559
448,896,57,cx_heavy,33582,33477,105,0.0031266750044666785,0.321674108505249,88.76926755905151
448,896,58,cx_heavy,33680,33593,87,0.0025831353919239905,0.3119518756866455,95.5499312877655
448,896,60,cx_heavy,33267,33148,119,0.0035771184657468363,0.3193635940551758,89.56068754196167
448,896,61,cx_heavy,33866,33728,138,0.004074883363845745,0.32841992378234863,88.69382047653198
448,896,59,cx_heavy,33766,33678,88,0.0026061718888823076,0.312885046005249,91.56729936599731
448,896,62,cx_heavy,33634,33555,79,0.002348813700422192,0.276261568069458,91.37726926803589
448,896,63,cx_heavy,33610,33497,113,0.0033620946146980064,0.3363175392150879,91.43617248535156
448,896,64,cx_heavy,33711,33591,120,0.003559668950787577,0.3630516529083252,91.55921745300293
448,896,66,cx_heavy,33512,33411,101,0.0030138457865839102,0.32879209518432617,90.8531403541565
448,896,65,cx_heavy,33505,33399,106,0.003163706909416505,0.3124372959136963,97.57150435447693
448,896,67,cx_heavy,33912,33814,98,0.0028898325076669026,0.31198716163635254,92.5892083644867
448,896,68,cx_heavy,33778,33642,136,0.004026289300728285,0.33707165718078613,87.16721105575562
448,896,70,cx_heavy,33850,33711,139,0.004106351550960118,0.312237024307251,91.25386619567871
448,896,69,cx_heavy,33486,33400,86,0.0025682374723765156,0.34351611137390137,97.13839054107666
448,896,71,cx_heavy,34017,33875,142,0.004174383396537026,0.31084299087524414,85.6001787185669
448,896,72,cx_heavy,33248,33099,149,0.004481472569778633,0.3582592010498047,86.88002705574036
448,896,74,cx_heavy,33640,33558,82,0.002437574316290131,0.33048129081726074,84.42691159248352
448,896,75,cx_heavy,33841,33741,100,0.0029549954197570995,0.32231974601745605,83.23595881462097
448,896,73,cx_heavy,33755,33662,93,0.002755147385572508,0.307614803314209,90.7882730960846
448,896,76,cx_heavy,33504,33400,104,0.0031041069723018147,0.30414748191833496,85.03229069709778
448,896,77,cx_heavy,33728,33613,115,0.003409629981024668,0.3301582336425781,82.67259740829468
448,896,79,cx_heavy,33489,33363,126,0.0037624294544477293,0.3109874725341797,87.62248110771179
448,896,78,cx_heavy,33612,33515,97,0.002885874092585981,0.3173787593841553,96.10875511169434
448,896,80,cx_heavy,33260,33179,81,0.0024353577871316897,0.3372383117675781,92.8746874332428
448,896,81,cx_heavy,33740,33631,109,0.0032305868405453466,0.27509117126464844,86.10385131835938
448,896,82,cx_heavy,33552,33458,94,0.0028016213638531236,0.3555562496185303,86.96842789649963
448,896,85,cx_heavy,33694,33584,110,0.003264676203478364,0.33789896965026855,83.42850637435913
448,896,83,cx_heavy,33412,33285,127,0.0038010295702142942,0.3514750003814697,94.53925156593323
448,896,84,cx_heavy,33770,33661,109,0.0032277169084986676,0.32654786109924316,97.88141441345215
448,896,86,cx_heavy,33456,33369,87,0.0026004304160688664,0.3407409191131592,97.65794491767883
448,896,87,cx_heavy,33320,33229,91,0.0027310924369747898,0.32288408279418945,97.45118880271912
448,896,88,cx_heavy,33816,33742,74,0.0021883132245091082,0.3158590793609619,93.10084962844849
448,896,89,cx_heavy,33907,33808,99,0.002919751083846993,0.3312549591064453,88.23384475708008
448,896,91,cx_heavy,33803,33682,121,0.0035795639440286365,0.32837629318237305,80.48726344108582
448,896,90,cx_heavy,33637,33533,104,0.0030918333977465293,0.3538999557495117,86.52469277381897
448,896,93,cx_heavy,33952,33853,99,0.0029158812441093308,0.36194467544555664,83.2967369556427
448,896,92,cx_heavy,33636,33533,103,0.003062195266975859,0.3739771842956543,88.54770159721375
448,896,94,cx_heavy,33464,33320,144,0.004303131723643318,0.2903413772583008,84.21855807304382
448,896,95,cx_heavy,33793,33688,105,0.0031071523688337823,0.3041200637817383,81.05459499359131
448,896,97,cx_heavy,33952,33810,142,0.0041823751178133835,0.32953572273254395,87.29951810836792
448,896,96,cx_heavy,33669,33575,94,0.0027918857108913246,0.34012293815612793,88.14564847946167
448,896,98,cx_heavy,33708,33577,131,0.0038863177880621813,0.30882883071899414,104.00950455665588
448,896,99,cx_heavy,33244,33118,126,0.0037901576224281075,0.3141298294067383,105.75977778434753
