n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
64,128,53,cx_heavy,702,688,14,0.019943019943019943,0.005851030349731445,0.503870964050293
64,128,61,cx_heavy,698,678,20,0.02865329512893983,0.003371000289916992,0.1889357566833496
64,128,57,cx_heavy,659,641,18,0.027314112291350532,0.006235837936401367,0.38112378120422363
64,128,60,cx_heavy,738,727,11,0.014905149051490514,0.006740093231201172,0.49878430366516113
64,128,65,cx_heavy,676,667,9,0.013313609467455622,0.004904508590698242,0.3130161762237549
64,128,62,cx_heavy,699,678,21,0.030042918454935622,0.00473475456237793,0.36435651779174805
64,128,68,cx_heavy,696,680,16,0.022988505747126436,0.004815101623535156,0.32894277572631836
64,128,64,cx_heavy,747,732,15,0.020080321285140562,0.004983663558959961,0.372600793838501
64,128,66,cx_heavy,681,671,10,0.014684287812041116,0.008852243423461914,0.3772578239440918
64,128,67,cx_heavy,736,715,21,0.028532608695652172,0.004852294921875,0.36374807357788086
64,128,63,cx_heavy,729,713,16,0.02194787379972565,0.013624191284179688,0.3923933506011963
64,128,69,cx_heavy,725,710,15,0.020689655172413793,0.00493931770324707,0.36858105659484863
64,128,70,cx_heavy,692,680,12,0.017341040462427744,0.0033168792724609375,0.2986598014831543
64,128,77,cx_heavy,724,699,25,0.034530386740331494,0.004943370819091797,0.23339056968688965
64,128,71,cx_heavy,737,717,20,0.027137042062415198,0.004887580871582031,0.2869913578033447
64,128,72,cx_heavy,721,698,23,0.0319001386962552,0.005079984664916992,0.28742361068725586
64,128,78,cx_heavy,731,714,17,0.023255813953488372,0.005491495132446289,0.21099567413330078
64,128,74,cx_heavy,698,690,8,0.011461318051575931,0.004858493804931641,0.384021520614624
64,128,75,cx_heavy,702,692,10,0.014245014245014245,0.004899024963378906,0.36679625511169434
64,128,73,cx_heavy,682,666,16,0.02346041055718475,0.0053691864013671875,0.4284934997558594
64,128,76,cx_heavy,722,710,12,0.01662049861495845,0.0061151981353759766,0.5008599758148193
64,128,79,cx_heavy,746,732,14,0.01876675603217158,0.006064176559448242,0.4333024024963379
64,128,81,cx_heavy,681,670,11,0.016152716593245228,0.004807949066162109,0.34308648109436035
64,128,82,cx_heavy,715,690,25,0.03496503496503497,0.006563425064086914,0.25574755668640137
64,128,80,cx_heavy,716,701,15,0.02094972067039106,0.004961729049682617,0.44150280952453613
64,128,83,cx_heavy,660,644,16,0.024242424242424242,0.013143301010131836,0.33715033531188965
64,128,85,cx_heavy,709,686,23,0.03244005641748942,0.0056917667388916016,0.3350346088409424
64,128,84,cx_heavy,708,696,12,0.01694915254237288,0.006517171859741211,0.33637213706970215
64,128,87,cx_heavy,669,653,16,0.02391629297458894,0.0049130916595458984,0.3789513111114502
64,128,86,cx_heavy,707,699,8,0.011315417256011316,0.0049970149993896484,0.38695502281188965
64,128,88,cx_heavy,713,701,12,0.016830294530154277,0.0034542083740234375,0.3867919445037842
64,128,89,cx_heavy,709,695,14,0.019746121297602257,0.00484466552734375,0.4375951290130615
64,128,92,cx_heavy,740,720,20,0.02702702702702703,0.006728410720825195,0.3359861373901367
64,128,90,cx_heavy,716,698,18,0.025139664804469275,0.004996538162231445,0.42106032371520996
64,128,95,cx_heavy,693,669,24,0.03463203463203463,0.006225109100341797,0.27802085876464844
64,128,93,cx_heavy,705,690,15,0.02127659574468085,0.006464719772338867,0.3579671382904053
64,128,94,cx_heavy,709,693,16,0.022566995768688293,0.004889965057373047,0.37790727615356445
64,128,91,cx_heavy,693,680,13,0.01875901875901876,0.004985332489013672,0.5047454833984375
64,128,96,cx_heavy,719,704,15,0.02086230876216968,0.004937648773193359,0.46726512908935547
64,128,97,cx_heavy,687,677,10,0.01455604075691412,0.0031981468200683594,0.3202986717224121
64,128,98,cx_heavy,690,676,14,0.020289855072463767,0.006104469299316406,0.3158121109008789
64,128,99,cx_heavy,738,723,15,0.02032520325203252,0.004651069641113281,0.38150644302368164
