n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
768,1536,97,cx_heavy,98109,97898,211,0.002150669153696399,0.46895456314086914,255.1984462738037
768,1536,99,cx_heavy,98344,98167,177,0.0017998047669405353,0.4795043468475342,261.5599205493927
768,1536,93,cx_heavy,99068,98914,154,0.0015544878265433843,0.482708215713501,282.0519435405731
768,1536,96,cx_heavy,98610,98443,167,0.0016935402089037622,0.4718155860900879,258.1918168067932
768,1536,98,cx_heavy,98060,97887,173,0.0017642259840913725,0.47690415382385254,280.66868782043457
768,1536,91,cx_heavy,98884,98717,167,0.0016888475385299947,0.4889099597930908,335.6027207374573
768,1536,90,cx_heavy,98747,98563,184,0.0018633477472733348,0.9924616813659668,369.2593653202057
768,1536,94,cx_heavy,98205,98050,155,0.0015783310422076268,0.9385771751403809,396.12156915664673
