n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
512,1024,0,cx_heavy,43895,43787,108,0.002460416903975396,0.20736956596374512,77.76057434082031
512,1024,1,cx_heavy,43708,43559,149,0.0034089869131509105,0.2109847068786621,78.60088849067688
512,1024,2,cx_heavy,43727,43601,126,0.002881514853522995,0.2090897560119629,79.00068426132202
512,1024,4,cx_heavy,43719,43599,120,0.002744802031153503,0.21578431129455566,83.26548147201538
512,1024,3,cx_heavy,44034,43923,111,0.0025207793977381114,0.2112715244293213,92.3940372467041
512,1024,5,cx_heavy,44169,44049,120,0.0027168376010323985,0.2106790542602539,85.029714345932
512,1024,6,cx_heavy,44045,43915,130,0.0029515268475422862,0.21275949478149414,83.35798692703247
512,1024,7,cx_heavy,44228,44136,92,0.0020801302342407526,0.20681428909301758,86.89640045166016
512,1024,8,cx_heavy,43566,43448,118,0.002708534178028738,0.2114543914794922,82.35914540290833
512,1024,9,cx_heavy,44103,44002,101,0.0022900936444232817,0.21076011657714844,93.59288811683655
512,1024,10,cx_heavy,43519,43415,104,0.0023897607941358945,0.2097783088684082,81.36624836921692
512,1024,11,cx_heavy,44071,43957,114,0.0025867350411835446,0.20732426643371582,87.16435241699219
512,1024,12,cx_heavy,43810,43668,142,0.0032412691166400364,0.20884490013122559,84.21047043800354
512,1024,13,cx_heavy,43521,43372,149,0.003423634567220422,0.20737624168395996,89.16139245033264
512,1024,14,cx_heavy,44095,43985,110,0.0024946139018029254,0.20814847946166992,80.11491203308105
512,1024,15,cx_heavy,44048,43910,138,0.0031329458772248455,0.20780014991760254,81.42771220207214
512,1024,16,cx_heavy,43552,43432,120,0.002755326965466569,0.20659899711608887,82.85796689987183
512,1024,17,cx_heavy,44236,44131,105,0.0023736323356542185,0.2181856632232666,85.74100375175476
512,1024,18,cx_heavy,44039,43905,134,0.003042757555802811,0.20870590209960938,86.36572766304016
512,1024,19,cx_heavy,44218,44112,106,0.002397213804333077,0.21030259132385254,83.92039823532104
512,1024,20,cx_heavy,43423,43301,122,0.002809570964696129,0.21114683151245117,81.21051025390625
512,1024,21,cx_heavy,44077,43990,87,0.0019738185448192934,0.21113348007202148,89.62004971504211
512,1024,22,cx_heavy,43875,43722,153,0.0034871794871794873,0.20697665214538574,78.57863354682922
512,1024,24,cx_heavy,44036,43907,129,0.002929421382505223,0.2112140655517578,81.37026357650757
512,1024,23,cx_heavy,43811,43682,129,0.0029444660016890735,0.21225237846374512,89.94457936286926
512,1024,25,cx_heavy,43775,43691,84,0.0019189034837235866,0.21273159980773926,84.30494928359985
512,1024,26,cx_heavy,43900,43802,98,0.002232346241457859,0.20957112312316895,85.05950927734375
512,1024,27,cx_heavy,43994,43884,110,0.0025003409555848523,0.20618081092834473,78.78894925117493
512,1024,28,cx_heavy,44234,44096,138,0.0031197721209929013,0.20865511894226074,84.6637315750122
512,1024,29,cx_heavy,43808,43715,93,0.002122899926953981,0.2109050750732422,94.94561862945557
512,1024,30,cx_heavy,43395,43287,108,0.0024887659868648463,0.2128586769104004,86.52409029006958
512,1024,31,cx_heavy,43759,43634,125,0.0028565552229255697,0.2092444896697998,84.77424502372742
512,1024,32,cx_heavy,43827,43727,100,0.002281698496360691,0.2105112075805664,95.42750358581543
512,1024,33,cx_heavy,43816,43708,108,0.002464853021727223,0.20426630973815918,85.45061659812927
512,1024,34,cx_heavy,43856,43720,136,0.003101058008026268,0.2110762596130371,84.00533413887024
512,1024,35,cx_heavy,43799,43684,115,0.0026256307221626065,0.2113950252532959,95.25970983505249
512,1024,36,cx_heavy,44417,44307,110,0.002476529256816084,0.21187853813171387,81.22562074661255
512,1024,38,cx_heavy,44059,43950,109,0.0024739553780158425,0.21397805213928223,76.88578486442566
