n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
384,768,35,cx_heavy,24723,24640,83,0.0033571977510819884,0.2474663257598877,57.8735830783844
384,768,38,cx_heavy,24816,24657,159,0.00640715667311412,0.2439591884613037,55.87391209602356
384,768,39,cx_heavy,24974,24872,102,0.0040842476175222235,0.12482261657714844,59.50341725349426
384,768,40,cx_heavy,24655,24546,109,0.004421009937132427,0.25736117362976074,58.9013454914093
384,768,36,cx_heavy,25224,25143,81,0.0032112274024738343,0.24681329727172852,63.37341547012329
384,768,37,cx_heavy,24659,24576,83,0.0033659110264000975,0.27060747146606445,65.67602348327637
384,768,41,cx_heavy,24576,24484,92,0.0037434895833333335,0.3222804069519043,55.175942182540894
384,768,42,cx_heavy,24760,24672,88,0.003554119547657512,0.2368485927581787,59.51386642456055
384,768,43,cx_heavy,24934,24849,85,0.003408999759364723,0.23146700859069824,59.512386322021484
384,768,44,cx_heavy,24811,24734,77,0.00310346217403571,0.30190086364746094,59.15459132194519
384,768,45,cx_heavy,24720,24619,101,0.004085760517799353,0.2546195983886719,60.78449749946594
384,768,47,cx_heavy,24679,24585,94,0.0038089063576319947,0.24371671676635742,56.498295068740845
384,768,46,cx_heavy,24450,24375,75,0.003067484662576687,0.2535369396209717,58.57999920845032
384,768,48,cx_heavy,24632,24546,86,0.0034913933095160766,0.22680377960205078,59.51680779457092
384,768,51,cx_heavy,24463,24347,116,0.004741855046396599,0.26176977157592773,53.87173295021057
384,768,49,cx_heavy,24900,24810,90,0.0036144578313253013,0.23650288581848145,68.29660272598267
384,768,50,cx_heavy,24525,24450,75,0.0030581039755351682,0.27155494689941406,68.52733159065247
384,768,52,cx_heavy,24800,24729,71,0.0028629032258064516,0.29097723960876465,58.21928906440735
384,768,53,cx_heavy,24690,24601,89,0.003604698258404212,0.22972440719604492,64.07183146476746
384,768,55,cx_heavy,24734,24665,69,0.0027896822188081183,0.22976899147033691,54.91944980621338
384,768,54,cx_heavy,24702,24621,81,0.003279086713626427,0.2328794002532959,58.53213715553284
384,768,56,cx_heavy,24798,24699,99,0.003992257440116139,0.25006103515625,58.32591009140015
384,768,57,cx_heavy,24484,24369,115,0.004696944943636661,0.23970317840576172,62.74858903884888
384,768,58,cx_heavy,24789,24724,65,0.002622130783815402,0.24443316459655762,62.03990292549133
384,768,59,cx_heavy,24872,24799,73,0.0029350273399807014,0.24425792694091797,62.09309768676758
384,768,60,cx_heavy,24727,24653,74,0.002992680066324261,0.2825467586517334,62.662875175476074
384,768,61,cx_heavy,24758,24664,94,0.0037967525648275307,0.24864506721496582,55.38136124610901
384,768,62,cx_heavy,24899,24815,84,0.0033736294630306437,0.23389720916748047,62.31649661064148
384,768,63,cx_heavy,24785,24643,142,0.005729271736937664,0.25183677673339844,50.95107316970825
384,768,65,cx_heavy,24606,24531,75,0.0030480370641307,0.25972580909729004,48.92461133003235
384,768,64,cx_heavy,24701,24600,101,0.004088903283267884,0.23581504821777344,55.616596698760986
384,768,66,cx_heavy,24628,24515,113,0.004588273509826214,0.2483227252960205,53.3970308303833
384,768,70,cx_heavy,24799,24695,104,0.004193717488608412,0.23635101318359375,45.19861054420471
384,768,69,cx_heavy,24686,24581,105,0.0042534229927894355,0.16634845733642578,52.6364643573761
384,768,67,cx_heavy,25014,24948,66,0.002638522427440633,0.24547243118286133,57.24038600921631
384,768,68,cx_heavy,24925,24833,92,0.0036910732196589768,0.26991987228393555,57.35026216506958
384,768,71,cx_heavy,24751,24668,83,0.0033533998626318127,0.16948938369750977,61.15490007400513
384,768,72,cx_heavy,24691,24577,114,0.0046170669474707385,0.11807441711425781,55.57906699180603
384,768,74,cx_heavy,24614,24511,103,0.004184610384334118,0.24295926094055176,55.33523917198181
384,768,73,cx_heavy,24644,24538,106,0.004301249797110858,0.12063217163085938,57.69257068634033
384,768,75,cx_heavy,24855,24731,124,0.004988935827801248,0.2020244598388672,53.55527639389038
384,768,76,cx_heavy,24496,24411,85,0.00346995427824951,0.21884870529174805,59.979281187057495
384,768,78,cx_heavy,24720,24596,124,0.005016181229773463,0.23371577262878418,54.2595419883728
384,768,77,cx_heavy,24849,24737,112,0.004507223630729607,0.23962187767028809,57.464749574661255
384,768,79,cx_heavy,24856,24762,94,0.0037817830704859993,0.2320256233215332,60.516812562942505
384,768,80,cx_heavy,24614,24527,87,0.0035345738197773624,0.12657618522644043,54.09918999671936
384,768,81,cx_heavy,24842,24718,124,0.004991546574349891,0.2974882125854492,48.199472427368164
384,768,82,cx_heavy,24723,24572,151,0.006107673017028678,0.22714495658874512,50.79035568237305
384,768,84,cx_heavy,24584,24481,103,0.004189716889033517,0.12023210525512695,50.176889419555664
384,768,83,cx_heavy,24562,24465,97,0.003949189805390441,0.25301599502563477,57.490785360336304
384,768,85,cx_heavy,24491,24420,71,0.002899024131313544,0.27836132049560547,49.77247762680054
384,768,86,cx_heavy,24873,24800,73,0.0029349093394443774,0.16645216941833496,55.51184439659119
384,768,87,cx_heavy,24683,24606,77,0.003119555969695742,0.17460298538208008,59.5979323387146
384,768,88,cx_heavy,24999,24921,78,0.0031201248049922,0.12390351295471191,57.05103087425232
384,768,89,cx_heavy,24712,24656,56,0.0022661055357720947,0.23363685607910156,55.10455799102783
384,768,91,cx_heavy,24893,24808,85,0.0034146145502751777,0.22823262214660645,51.65715503692627
384,768,90,cx_heavy,24725,24638,87,0.003518705763397371,0.24410104751586914,58.21368598937988
384,768,92,cx_heavy,24763,24684,79,0.003190243508460203,0.3497426509857178,59.56014966964722
384,768,93,cx_heavy,25013,24941,72,0.0028785031783472594,0.27104616165161133,58.61266016960144
384,768,95,cx_heavy,24670,24566,104,0.004215646534252128,0.23439979553222656,51.69857311248779
384,768,94,cx_heavy,24693,24620,73,0.002956303405823513,0.23367762565612793,59.38258743286133
384,768,96,cx_heavy,24832,24761,71,0.002859213917525773,0.22278714179992676,58.30967998504639
384,768,97,cx_heavy,24813,24719,94,0.003788336758956998,0.2258601188659668,66.46413016319275
384,768,98,cx_heavy,24787,24681,106,0.004276435228143785,0.22921395301818848,65.39461421966553
384,768,99,cx_heavy,24536,24401,135,0.0055021193348549075,0.25092244148254395,58.48066425323486
