n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
256,512,0,cx_heavy,10847,10778,69,0.0063612058633723614,0.051937103271484375,13.786640167236328
256,512,1,cx_heavy,10965,10902,63,0.005745554035567715,0.05289721488952637,15.046093463897705
256,512,2,cx_heavy,10969,10909,60,0.0054699607986142765,0.0516359806060791,15.10642695426941
256,512,4,cx_heavy,11068,11006,62,0.005601734730755331,0.05155634880065918,15.127829551696777
256,512,5,cx_heavy,10936,10873,63,0.005760790051207023,0.0531001091003418,14.33872652053833
256,512,3,cx_heavy,11153,11106,47,0.004214112794763741,0.0525968074798584,16.42445397377014
256,512,7,cx_heavy,11073,10990,83,0.007495710286281947,0.051255226135253906,11.617760419845581
256,512,6,cx_heavy,10950,10877,73,0.006666666666666667,0.05749630928039551,14.466567516326904
256,512,8,cx_heavy,10897,10826,71,0.006515554739836653,0.052397966384887695,15.542448043823242
256,512,9,cx_heavy,11033,10966,67,0.006072691017855524,0.0542750358581543,11.652633428573608
256,512,11,cx_heavy,10960,10889,71,0.006478102189781022,0.05227375030517578,12.097418069839478
256,512,14,cx_heavy,11018,10962,56,0.005082592121982211,0.05327463150024414,11.543445110321045
256,512,12,cx_heavy,10942,10892,50,0.0045695485286053735,0.051695823669433594,13.751831769943237
256,512,15,cx_heavy,11154,11053,101,0.009055047516585979,0.052909135818481445,12.970629453659058
256,512,13,cx_heavy,10935,10899,36,0.0032921810699588477,0.052092790603637695,14.716688394546509
256,512,10,cx_heavy,11173,11122,51,0.004564575315492705,0.08182406425476074,15.850600004196167
256,512,16,cx_heavy,11097,11026,71,0.006398125619536812,0.05353522300720215,13.814055681228638
256,512,17,cx_heavy,11056,10995,61,0.005517366136034732,0.06079864501953125,12.790918588638306
256,512,18,cx_heavy,11160,11103,57,0.00510752688172043,0.05527353286743164,15.35637354850769
256,512,21,cx_heavy,11066,11006,60,0.005422013374299656,0.05195808410644531,12.281207799911499
256,512,19,cx_heavy,11042,10973,69,0.006248867958703133,0.05251741409301758,15.580494403839111
256,512,20,cx_heavy,10945,10900,45,0.004111466423024212,0.06423473358154297,14.160865306854248
256,512,24,cx_heavy,11005,10939,66,0.005997273966378919,0.05166363716125488,13.425607442855835
256,512,23,cx_heavy,11170,11112,58,0.0051924798567591765,0.055700063705444336,14.402681350708008
256,512,25,cx_heavy,10990,10942,48,0.004367606915377616,0.0521240234375,14.180037498474121
256,512,22,cx_heavy,10975,10915,60,0.005466970387243736,0.05296921730041504,16.39938497543335
256,512,26,cx_heavy,11180,11119,61,0.005456171735241502,0.051171064376831055,13.786540031433105
256,512,27,cx_heavy,11120,11040,80,0.007194244604316547,0.0521697998046875,14.169697284698486
256,512,28,cx_heavy,11028,10963,65,0.005894087776568734,0.07082056999206543,14.319695472717285
256,512,30,cx_heavy,10705,10656,49,0.004577300326950024,0.05250287055969238,13.731611967086792
256,512,31,cx_heavy,10767,10717,50,0.004643819076808767,0.05312943458557129,12.914405822753906
256,512,29,cx_heavy,10977,10928,49,0.004463879019768607,0.051929473876953125,16.42199730873108
256,512,32,cx_heavy,10910,10861,49,0.004491292392300642,0.0523219108581543,14.762349605560303
256,512,33,cx_heavy,11095,10997,98,0.008832807570977918,0.05303692817687988,12.832022666931152
256,512,34,cx_heavy,11008,10952,56,0.005087209302325582,0.05267739295959473,13.91346788406372
256,512,35,cx_heavy,10969,10918,51,0.004649466678822135,0.06584477424621582,15.40597939491272
256,512,36,cx_heavy,11164,11108,56,0.005016123253314225,0.05179786682128906,12.904728174209595
256,512,38,cx_heavy,10984,10904,80,0.007283321194464676,0.05187058448791504,13.251290082931519
256,512,37,cx_heavy,11063,10993,70,0.006327397631745458,0.05086684226989746,13.905919313430786
256,512,39,cx_heavy,11173,11117,56,0.0050120826993645395,0.05224919319152832,14.424694299697876
256,512,40,cx_heavy,11023,10924,99,0.008981221083189694,0.10825181007385254,13.17169713973999
256,512,43,cx_heavy,11015,10932,83,0.007535179300953245,0.052654266357421875,12.824077129364014
256,512,42,cx_heavy,11057,11009,48,0.004341141358415484,0.052202463150024414,14.528171300888062
256,512,41,cx_heavy,11010,10959,51,0.004632152588555858,0.05494213104248047,15.558414220809937
256,512,44,cx_heavy,11099,11054,45,0.00405441931705559,0.07504773139953613,14.13938283920288
256,512,45,cx_heavy,10932,10867,65,0.005945847054518844,0.05305314064025879,14.261754512786865
256,512,46,cx_heavy,10968,10897,71,0.006473377097009482,0.052080631256103516,14.485779523849487
256,512,48,cx_heavy,10921,10832,89,0.008149436864755975,0.06048393249511719,13.050487756729126
256,512,47,cx_heavy,11021,10967,54,0.004899736865983123,0.05166053771972656,15.25826096534729
256,512,51,cx_heavy,11062,11017,45,0.004067980473693726,0.05191183090209961,13.948086977005005
256,512,49,cx_heavy,11087,11034,53,0.004780373410300352,0.05273175239562988,16.17303204536438
256,512,50,cx_heavy,10973,10907,66,0.006014763510434703,0.05265498161315918,15.136340856552124
256,512,52,cx_heavy,10895,10838,57,0.005231757687012391,0.06811714172363281,14.433958053588867
256,512,53,cx_heavy,11126,11058,68,0.006111810174366349,0.05222177505493164,12.340094566345215
256,512,54,cx_heavy,11034,10988,46,0.004168932390792097,0.05225539207458496,11.275532007217407
256,512,56,cx_heavy,11159,11069,90,0.008065238820682857,0.07421875,10.306772232055664
256,512,55,cx_heavy,11009,10940,69,0.006267599236987919,0.053771257400512695,14.55269479751587
256,512,57,cx_heavy,11018,10964,54,0.0049010709747685606,0.07408618927001953,15.782801866531372
256,512,58,cx_heavy,11131,11051,80,0.0071871350282993445,0.07123970985412598,12.976875305175781
256,512,61,cx_heavy,11043,10982,61,0.005523861269582541,0.07712578773498535,12.633771657943726
256,512,59,cx_heavy,11017,10978,39,0.0035399836616138696,0.08390593528747559,15.263264417648315
256,512,62,cx_heavy,11132,11069,63,0.005659360402443406,0.05418968200683594,14.7962486743927
256,512,60,cx_heavy,10995,10936,59,0.005366075488858572,0.05257463455200195,17.020673990249634
256,512,63,cx_heavy,11024,10967,57,0.005170537010159652,0.05503392219543457,15.597994804382324
256,512,64,cx_heavy,10942,10892,50,0.0045695485286053735,0.05219626426696777,14.898292541503906
256,512,67,cx_heavy,11284,11179,105,0.009305210918114143,0.08302927017211914,11.78777813911438
256,512,65,cx_heavy,11070,11014,56,0.005058717253839205,0.05049467086791992,15.362154245376587
256,512,66,cx_heavy,11006,10945,61,0.005542431401053971,0.06964874267578125,14.824572086334229
256,512,70,cx_heavy,11124,11031,93,0.008360302049622438,0.05204296112060547,11.56344723701477
256,512,68,cx_heavy,11027,10974,53,0.004806384329373356,0.05111384391784668,14.427429914474487
256,512,71,cx_heavy,11181,11118,63,0.005634558626240944,0.05181121826171875,11.704574584960938
256,512,69,cx_heavy,10892,10845,47,0.004315093646713184,0.05283665657043457,15.30533766746521
256,512,72,cx_heavy,10862,10805,57,0.005247652366046769,0.0520017147064209,15.751023292541504
256,512,73,cx_heavy,10956,10905,51,0.004654983570646221,0.05431365966796875,15.035122632980347
256,512,74,cx_heavy,11161,11102,59,0.005286264671624406,0.05191516876220703,12.883186340332031
256,512,75,cx_heavy,11265,11204,61,0.005415002219263204,0.05138373374938965,12.444108009338379
256,512,77,cx_heavy,11041,10965,76,0.006883434471515262,0.055075883865356445,14.127745389938354
256,512,78,cx_heavy,10919,10854,65,0.005952926092132979,0.05145668983459473,13.861984252929688
256,512,76,cx_heavy,10861,10810,51,0.004695700211766872,0.05158829689025879,15.58041000366211
256,512,80,cx_heavy,11000,10928,72,0.006545454545454545,0.05151700973510742,12.560969114303589
256,512,79,cx_heavy,11109,11047,62,0.005581060401476281,0.05148673057556152,15.433888912200928
256,512,81,cx_heavy,11044,11005,39,0.003531329228540384,0.05153656005859375,15.799423456192017
