n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
704,1408,4,even,148985,148746,239,0.0016041883411081652,0.6080803871154785,189.70047044754028
704,1408,5,even,148341,148118,223,0.0015032930882224065,0.7159938812255859,219.09705662727356
704,1408,6,even,148579,148312,267,0.0017970238055176034,0.35742688179016113,233.85786628723145
704,1408,14,even,148851,148623,228,0.0015317330753572365,0.672860860824585,187.40121173858643
704,1408,13,even,148891,148635,256,0.0017193786058257382,0.643700361251831,216.27305483818054
704,1408,19,even,148905,148662,243,0.0016319129646418858,0.6665647029876709,178.30927062034607
704,1408,20,even,148702,148483,219,0.001472744146010141,0.6891293525695801,199.65163588523865
704,1408,22,even,148605,148354,251,0.0016890414185256216,0.6844055652618408,170.1369423866272
704,1408,26,even,148334,148082,252,0.0016988687691291274,0.7067158222198486,178.15605092048645
704,1408,27,even,148571,148352,219,0.0014740427135847508,0.6533827781677246,207.2621042728424
704,1408,28,even,148879,148634,245,0.0016456316874777503,0.6387903690338135,194.18057584762573
704,1408,34,even,149124,148906,218,0.0014618706579759126,0.6482841968536377,181.6458785533905
704,1408,35,even,149458,149230,228,0.0015255121840249434,0.644310474395752,186.60231256484985
704,1408,37,even,148370,148096,274,0.001846734515063692,0.6561877727508545,183.41714024543762
704,1408,43,even,148353,148143,210,0.0014155426583891124,0.6685760021209717,187.8163514137268
704,1408,46,even,148690,148439,251,0.0016880758625327863,0.6653192043304443,174.35086011886597
704,1408,47,even,148329,148088,241,0.001624766566214294,0.6631002426147461,197.09980487823486
704,1408,52,even,148678,148404,274,0.001842908836546093,0.613621711730957,194.9024395942688
704,1408,55,even,148084,147800,284,0.0019178304205721077,0.349642276763916,206.31111645698547
704,1408,60,even,148159,147922,237,0.0015996328268954299,0.6707961559295654,189.32119011878967
704,1408,65,even,148505,148275,230,0.0015487694017036464,0.5439717769622803,178.0822823047638
704,1408,66,even,148947,148715,232,0.0015576010258682618,0.5898435115814209,202.172345161438
704,1408,69,even,148775,148511,264,0.0017744916820702404,0.6666440963745117,179.54023146629333
704,1408,77,even,148602,148347,255,0.0017159930552751645,0.6795797348022461,193.80703330039978
704,1408,78,even,149028,148783,245,0.0016439863649783933,0.6711034774780273,182.59823155403137
704,1408,85,even,148490,148252,238,0.0016028015354569332,0.6653413772583008,183.07726669311523
704,1408,88,even,148992,148751,241,0.0016175365120274915,0.7004399299621582,177.9993073940277
704,1408,93,even,149336,149097,239,0.0016004178496812557,0.6787467002868652,170.17053389549255
704,1408,92,even,149050,148794,256,0.0017175444481717544,0.659904956817627,189.17542338371277
704,1408,95,even,149412,149154,258,0.0017267689342221509,0.6703705787658691,197.1382451057434
704,1408,96,even,148941,148685,256,0.0017188014045830227,0.34760546684265137,198.62298130989075
704,1408,98,even,148651,148419,232,0.001560702585250015,0.654548168182373,184.30727314949036
704,1408,99,even,149067,148804,263,0.001764307324894175,0.3411519527435303,180.79831671714783
704,1408,0,even,148794,148570,224,0.0015054370471927632,0.3515491485595703,120.40672516822815
704,1408,1,even,148546,148317,229,0.0015416100063280062,0.3528141975402832,127.34526991844177
704,1408,2,even,148243,148036,207,0.0013963559830818318,0.3789248466491699,134.81544733047485
704,1408,3,even,149490,149256,234,0.0015653220951234196,0.3465094566345215,125.54555082321167
704,1408,7,even,149082,148873,209,0.0014019130411451416,0.34209728240966797,125.11370182037354
704,1408,8,even,148513,148251,262,0.0017641553264697366,0.3417928218841553,122.43381881713867
704,1408,9,even,148608,148327,281,0.001890880706287683,0.33635401725769043,131.4535186290741
704,1408,10,even,148944,148685,259,0.0017389085830916318,0.33837437629699707,128.63325119018555
704,1408,11,even,148514,148269,245,0.0016496761248097822,0.33425045013427734,131.38714623451233
704,1408,12,even,147930,147679,251,0.0016967484621104576,0.3480234146118164,119.2111599445343
704,1408,15,even,149439,149192,247,0.0016528483193811521,0.34941887855529785,117.50865483283997
704,1408,16,even,148577,148340,237,0.0015951324902239244,0.3552520275115967,121.62717390060425
704,1408,17,even,149192,148935,257,0.0017226124725186337,0.3387289047241211,132.74093174934387
704,1408,18,even,148766,148530,236,0.0015863839855881049,0.33679842948913574,147.93799138069153
704,1408,21,even,148763,148490,273,0.001835133736211289,0.3375566005706787,152.59412574768066
704,1408,23,even,148722,148470,252,0.0016944365998305564,0.3385474681854248,156.85236120224
704,1408,24,even,148262,148020,242,0.001632245619241613,0.3381822109222412,190.57228803634644
704,1408,25,even,148961,148673,288,0.0019333919616543929,0.3287467956542969,207.27872347831726
704,1408,29,even,148488,148258,230,0.0015489467162329617,0.6913294792175293,185.1958065032959
704,1408,30,even,148302,148062,240,0.001618319375328721,0.6982212066650391,185.51593947410583
704,1408,31,even,148992,148758,234,0.0015705541237113403,0.7044949531555176,214.65442776679993
704,1408,32,even,148402,148154,248,0.0016711365075942372,0.6958498954772949,188.84703469276428
704,1408,33,even,149363,149125,238,0.001593433447373178,0.708698034286499,172.16014218330383
704,1408,36,even,149261,149038,223,0.0014940272408733694,0.7651686668395996,186.51199293136597
704,1408,38,even,149013,148734,279,0.0018723198647097904,0.6874406337738037,187.4119884967804
704,1408,39,even,148710,148457,253,0.001701297827987358,0.6848912239074707,180.537837266922
704,1408,40,even,149173,148941,232,0.001555241229981297,0.7610795497894287,174.9746630191803
704,1408,41,even,149446,149235,211,0.0014118812146193273,0.7044079303741455,179.28420090675354
704,1408,42,even,148876,148651,225,0.0015113248609581128,0.6790692806243896,132.25811052322388
704,1408,44,even,148729,148488,241,0.00162039682913218,0.6862139701843262,135.06358647346497
704,1408,45,even,149104,148865,239,0.0016029080373430626,0.6769299507141113,133.45972347259521
704,1408,49,even,148792,148557,235,0.001579385988494005,0.36344003677368164,129.51585936546326
704,1408,48,even,148412,148189,223,0.0015025739158558607,0.6443862915039062,142.15561723709106
704,1408,50,even,148826,148616,210,0.0014110437692338705,0.3472328186035156,132.65657019615173
704,1408,51,even,148206,147943,263,0.001774557035477646,0.35004591941833496,123.65072464942932
704,1408,53,even,148937,148689,248,0.0016651335799700545,0.34568238258361816,137.98017001152039
704,1408,54,even,148698,148453,245,0.0016476348034270803,0.35442376136779785,133.3312804698944
704,1408,56,even,149558,149323,235,0.001571296754436406,0.3529551029205322,143.773113489151
704,1408,58,even,148929,148681,248,0.0016652230257370962,0.3399341106414795,117.80251717567444
704,1408,57,even,148612,148330,282,0.0018975587435738702,0.36695098876953125,123.50832939147949
704,1408,59,even,148718,148441,277,0.0018625855646256673,0.336489200592041,124.22306609153748
704,1408,61,even,148345,148123,222,0.0014965115103306482,0.33821678161621094,162.83108353614807
704,1408,62,even,149259,148985,274,0.0018357351985474912,0.3324556350708008,155.6950125694275
704,1408,63,even,148637,148381,256,0.0017223167851880756,0.33239126205444336,158.13261699676514
704,1408,64,even,149318,149081,237,0.0015872165445559143,0.3385791778564453,204.54611349105835
704,1408,67,even,148340,148107,233,0.0015707159228798705,0.6813249588012695,187.051127910614
704,1408,68,even,148646,148385,261,0.0017558494678632456,0.6776576042175293,165.53354907035828
704,1408,70,even,148853,148590,263,0.0017668437989157087,0.7265093326568604,176.54488945007324
704,1408,71,even,149503,149293,210,0.0014046540872089523,0.68845534324646,177.06000804901123
704,1408,72,even,148315,148094,221,0.0014900718066277855,0.7020931243896484,177.4799840450287
704,1408,73,even,148802,148575,227,0.0015255171301461002,0.6889975070953369,176.36670637130737
704,1408,74,even,149627,149375,252,0.0016841880141952989,0.6821272373199463,180.72390055656433
704,1408,75,even,149527,149292,235,0.0015716225163348425,0.7066969871520996,187.59681963920593
704,1408,76,even,148946,148722,224,0.0015039007425509917,0.6844174861907959,187.97057580947876
704,1408,79,even,148617,148373,244,0.001641804100473028,0.6913344860076904,195.86941027641296
704,1408,80,even,149024,148744,280,0.0018788919905518575,0.6944818496704102,197.71208095550537
