n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
256,512,39,even,19682,19597,85,0.004318666802154252,0.045274972915649414,5.909948825836182
256,512,40,even,19740,19654,86,0.0043566362715298885,0.044954538345336914,5.662971496582031
256,512,41,even,19721,19625,96,0.004867907306931697,0.04542851448059082,6.4928553104400635
256,512,42,even,19732,19651,81,0.004105007095073991,0.04619717597961426,5.24858546257019
256,512,43,even,19831,19735,96,0.004840905652765871,0.045484304428100586,5.471421480178833
256,512,45,even,19540,19456,84,0.004298874104401228,0.061136722564697266,5.729554891586304
256,512,44,even,19833,19740,93,0.004689154439570413,0.04753851890563965,5.933124780654907
256,512,46,even,19652,19551,101,0.005139426012619581,0.06611967086791992,5.380602121353149
256,512,47,even,19621,19528,93,0.004739819581061108,0.04485273361206055,5.5936431884765625
256,512,48,even,19712,19609,103,0.005225243506493506,0.0520167350769043,5.500055551528931
256,512,49,even,19835,19753,82,0.004134106377615326,0.045011281967163086,5.743906021118164
256,512,50,even,19595,19494,101,0.005154376116356213,0.0459139347076416,5.168583631515503
256,512,51,even,19707,19604,103,0.005226569239356574,0.045157432556152344,5.378034830093384
256,512,52,even,19683,19607,76,0.0038612000203221055,0.0488433837890625,5.754552602767944
256,512,54,even,19754,19674,80,0.004049812696162803,0.07088851928710938,5.3199896812438965
256,512,53,even,19709,19616,93,0.004718656451367396,0.05181741714477539,5.944813966751099
256,512,56,even,19762,19677,85,0.004301184090679081,0.04489302635192871,5.485223770141602
256,512,55,even,19777,19705,72,0.0036405926075744554,0.045018672943115234,6.601899147033691
256,512,57,even,19550,19443,107,0.005473145780051151,0.0458829402923584,6.059810161590576
256,512,59,even,19544,19454,90,0.004604993860008187,0.04597043991088867,5.615308523178101
256,512,58,even,19672,19576,96,0.004880032533550223,0.04507613182067871,6.997460126876831
256,512,60,even,19920,19825,95,0.004769076305220884,0.04616141319274902,5.705087184906006
256,512,61,even,19764,19660,104,0.005262092693786683,0.045357465744018555,5.510135173797607
256,512,62,even,19672,19587,85,0.004320862139080927,0.047354936599731445,6.032039642333984
256,512,64,even,19773,19670,103,0.005209123552318819,0.044623613357543945,5.789342880249023
256,512,63,even,19746,19659,87,0.004405955636584625,0.04464912414550781,5.893354892730713
256,512,65,even,19779,19688,91,0.004600839273977451,0.051032066345214844,5.516754150390625
256,512,66,even,19587,19496,91,0.004645938632766631,0.044617414474487305,5.954563140869141
256,512,68,even,19882,19797,85,0.004275223820541193,0.045279741287231445,5.182441473007202
256,512,67,even,19528,19437,91,0.004659975419909873,0.044536590576171875,6.780601263046265
256,512,69,even,19650,19561,89,0.004529262086513995,0.04538130760192871,5.815312385559082
256,512,70,even,19703,19596,107,0.0054306450794295285,0.046678781509399414,5.46722149848938
256,512,73,even,19710,19627,83,0.004211060375443937,0.05236649513244629,5.3165788650512695
256,512,71,even,19739,19639,100,0.005066112771670297,0.05529165267944336,5.577299118041992
256,512,74,even,19720,19642,78,0.003955375253549696,0.045185089111328125,5.728973627090454
256,512,72,even,19478,19400,78,0.004004517917650683,0.049269914627075195,6.72618556022644
256,512,75,even,20026,19939,87,0.004344352341955458,0.04485607147216797,5.739215135574341
256,512,78,even,19638,19542,96,0.00488848151542927,0.04425692558288574,4.986299276351929
256,512,77,even,19554,19450,104,0.005318604889025263,0.04819536209106445,5.450183629989624
256,512,76,even,19518,19434,84,0.004303719643406086,0.04441571235656738,6.865995645523071
256,512,79,even,19762,19685,77,0.0038963667644975205,0.04491305351257324,6.22723388671875
256,512,80,even,19604,19515,89,0.004539889818404408,0.045404672622680664,6.081985235214233
256,512,81,even,19725,19641,84,0.004258555133079848,0.044818878173828125,5.935311317443848
256,512,83,even,19674,19583,91,0.004625393920910847,0.0734715461730957,5.190703868865967
256,512,82,even,20069,19979,90,0.004484528377099008,0.05010366439819336,5.92964506149292
256,512,85,even,19590,19506,84,0.004287901990811639,0.044602155685424805,5.779475688934326
256,512,86,even,19779,19683,96,0.004853632640679509,0.049158334732055664,5.4561028480529785
256,512,84,even,19808,19688,120,0.006058158319870759,0.09942340850830078,6.931095123291016
256,512,87,even,19661,19564,97,0.004933624942780123,0.04439997673034668,6.209628343582153
256,512,88,even,19680,19580,100,0.00508130081300813,0.044567108154296875,5.868139982223511
256,512,89,even,19933,19814,119,0.00596999949831937,0.08520746231079102,5.340963125228882
256,512,90,even,19490,19427,63,0.00323242688558235,0.04448366165161133,5.865420818328857
256,512,91,even,19789,19699,90,0.0045479812016777,0.044487714767456055,5.453898191452026
256,512,94,even,19383,19277,106,0.005468709694061807,0.044443368911743164,5.223604917526245
256,512,93,even,19754,19657,97,0.004910397894097398,0.04519295692443848,5.5002501010894775
256,512,92,even,19743,19654,89,0.004507926860152966,0.0773928165435791,6.833667516708374
256,512,95,even,19676,19568,108,0.005488920512299248,0.07372093200683594,5.439748287200928
256,512,96,even,19803,19716,87,0.0043932737464020604,0.044922590255737305,6.025474309921265
256,512,97,even,19941,19847,94,0.0047139060227671635,0.0452272891998291,5.358022689819336
256,512,98,even,19835,19747,88,0.004436601966221326,0.06399250030517578,5.798542737960815
256,512,99,even,19552,19475,77,0.003938216039279869,0.04682660102844238,5.625120162963867
