n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
128,256,0,even,4787,4738,49,0.010236055984959264,0.02384805679321289,0.9309964179992676
128,256,1,even,4990,4942,48,0.009619238476953907,0.029034852981567383,1.0584685802459717
128,256,4,even,5037,4986,51,0.01012507444907683,0.016462087631225586,0.8526852130889893
128,256,5,even,4980,4940,40,0.008032128514056224,0.016561269760131836,0.8938300609588623
128,256,2,even,4865,4817,48,0.00986639260020555,0.011081457138061523,0.8967533111572266
128,256,6,even,4983,4928,55,0.011037527593818985,0.021442651748657227,0.847419261932373
128,256,3,even,4860,4816,44,0.00905349794238683,0.02079010009765625,1.0191624164581299
128,256,7,even,4889,4838,51,0.010431581100429535,0.011322975158691406,1.1668100357055664
128,256,8,even,4936,4887,49,0.00992706645056726,0.011417627334594727,1.2248144149780273
128,256,9,even,4991,4947,44,0.008815868563414146,0.02061176300048828,0.9033966064453125
128,256,10,even,4875,4840,35,0.0071794871794871795,0.021135807037353516,0.9804775714874268
128,256,11,even,4974,4923,51,0.010253317249698432,0.018031835556030273,0.904163122177124
128,256,13,even,4881,4843,38,0.007785289899610736,0.04287314414978027,0.9721012115478516
128,256,12,even,4863,4820,43,0.008842278428953321,0.017151355743408203,0.9289648532867432
128,256,14,even,4906,4860,46,0.009376273950264982,0.011331558227539062,1.0824737548828125
128,256,15,even,4859,4806,53,0.010907594155175962,0.011193990707397461,1.0223054885864258
128,256,16,even,4870,4829,41,0.008418891170431212,0.01148533821105957,1.1531012058258057
128,256,17,even,4944,4896,48,0.009708737864077669,0.01138615608215332,1.0909173488616943
128,256,20,even,5069,5027,42,0.008285657920694417,0.022838115692138672,0.8430635929107666
128,256,19,even,4974,4909,65,0.013067953357458785,0.018800735473632812,0.8680088520050049
128,256,18,even,4967,4917,50,0.010066438494060801,0.011112451553344727,0.8878557682037354
128,256,22,even,4954,4907,47,0.009487283003633428,0.016791820526123047,0.836169958114624
128,256,21,even,4854,4807,47,0.009682735887927483,0.011317014694213867,1.04994797706604
128,256,23,even,5085,5039,46,0.00904621435594887,0.016818761825561523,1.0057578086853027
128,256,24,even,4885,4836,49,0.010030706243602866,0.01721048355102539,0.929368257522583
128,256,25,even,5091,5036,55,0.010803378511098017,0.011969566345214844,1.2277917861938477
128,256,26,even,4888,4835,53,0.010842880523731587,0.016249656677246094,1.110612392425537
128,256,29,even,4981,4931,50,0.01003814495081309,0.011650800704956055,0.8367922306060791
128,256,27,even,4924,4872,52,0.010560519902518278,0.013938665390014648,1.0323231220245361
128,256,28,even,4915,4867,48,0.009766022380467955,0.01163172721862793,1.0314083099365234
128,256,30,even,4933,4880,53,0.010743969187107237,0.011284112930297852,0.8849344253540039
128,256,32,even,4843,4799,44,0.009085277720421227,0.015810012817382812,0.917325496673584
128,256,33,even,4958,4909,49,0.009883017345703913,0.011702775955200195,0.8907890319824219
128,256,31,even,4860,4805,55,0.01131687242798354,0.019527912139892578,1.0482804775238037
128,256,34,even,4956,4903,53,0.010694108151735271,0.01645636558532715,0.9725344181060791
128,256,35,even,4818,4786,32,0.006641760066417601,0.01506805419921875,0.9543771743774414
128,256,37,even,4851,4809,42,0.008658008658008658,0.011308431625366211,0.9042785167694092
128,256,36,even,5058,5009,49,0.009687623566627125,0.016913890838623047,1.136054515838623
128,256,42,even,4983,4952,31,0.006221151916516155,0.011332988739013672,0.8414928913116455
128,256,39,even,4987,4949,38,0.007619811509925807,0.019834041595458984,0.9701845645904541
128,256,41,even,4882,4823,59,0.012085210979106923,0.011234521865844727,0.9493362903594971
128,256,40,even,4924,4889,35,0.00710804224207961,0.011662483215332031,0.9951643943786621
128,256,38,even,5036,4991,45,0.008935663224781574,0.01648092269897461,1.0471932888031006
128,256,43,even,5007,4957,50,0.009986019572598362,0.021422624588012695,0.9884929656982422
128,256,44,even,4880,4810,70,0.014344262295081968,0.010993003845214844,0.9969704151153564
128,256,45,even,4934,4893,41,0.008309687880016214,0.011538267135620117,0.8814337253570557
128,256,46,even,4987,4956,31,0.006216162021255264,0.013504266738891602,0.972996711730957
128,256,49,even,4996,4924,72,0.014411529223378704,0.011282682418823242,0.8615448474884033
128,256,51,even,4948,4902,46,0.009296685529506871,0.02205681800842285,0.8958561420440674
128,256,47,even,4827,4780,47,0.009736896623161384,0.015026330947875977,0.946922779083252
128,256,48,even,4920,4867,53,0.010772357723577236,0.011347770690917969,0.9972512722015381
128,256,50,even,4801,4746,55,0.011455946677775464,0.011299848556518555,1.0150468349456787
128,256,52,even,4929,4888,41,0.008318117265165348,0.012415409088134766,1.0509285926818848
128,256,53,even,4896,4855,41,0.008374183006535947,0.020538330078125,1.1373372077941895
128,256,54,even,4990,4933,57,0.011422845691382766,0.011286735534667969,1.017829418182373
128,256,58,even,4972,4932,40,0.008045052292839904,0.025588274002075195,0.7930970191955566
128,256,57,even,4945,4905,40,0.008088978766430738,0.027483224868774414,0.951817512512207
128,256,55,even,4945,4888,57,0.011526794742163803,0.011080741882324219,0.9035370349884033
128,256,56,even,4918,4859,59,0.011996746644977633,0.016228675842285156,0.9045615196228027
128,256,60,even,4867,4807,60,0.012327922745017464,0.011734962463378906,0.8163454532623291
128,256,59,even,4875,4818,57,0.011692307692307693,0.020251035690307617,1.0603511333465576
128,256,61,even,4903,4856,47,0.009585967774831736,0.020992040634155273,0.9076390266418457
128,256,62,even,4947,4900,47,0.009500707499494642,0.024260282516479492,0.8879175186157227
128,256,65,even,4983,4948,35,0.0070238811960666265,0.026978254318237305,0.886577844619751
128,256,67,even,4907,4863,44,0.008966782147951905,0.017801761627197266,0.864133358001709
128,256,64,even,4920,4872,48,0.00975609756097561,0.011327505111694336,1.055037021636963
128,256,66,even,4934,4895,39,0.00790433725172274,0.03138375282287598,0.9501430988311768
128,256,63,even,5020,4976,44,0.008764940239043825,0.011622905731201172,1.0605430603027344
128,256,68,even,5017,4953,64,0.012756627466613515,0.016908884048461914,0.821162223815918
128,256,69,even,4886,4840,46,0.009414654113794515,0.011325836181640625,0.835547924041748
128,256,71,even,4944,4896,48,0.009708737864077669,0.011320829391479492,0.9499685764312744
128,256,70,even,4945,4898,47,0.009504550050556117,0.01623249053955078,0.9936425685882568
128,256,74,even,4931,4882,49,0.009937132427499494,0.017466306686401367,0.8540201187133789
128,256,72,even,4936,4875,61,0.012358184764991896,0.017975807189941406,0.9811351299285889
128,256,78,even,4964,4913,51,0.010273972602739725,0.011228084564208984,0.8690991401672363
128,256,76,even,4844,4796,48,0.00990916597853014,0.02132129669189453,0.8985595703125
128,256,75,even,5009,4963,46,0.009183469754442005,0.06735730171203613,0.9596993923187256
128,256,73,even,5002,4963,39,0.007796881247501,0.019166231155395508,1.0245320796966553
128,256,77,even,4992,4964,28,0.005608974358974359,0.011457204818725586,1.0113060474395752
128,256,79,even,4906,4855,51,0.010395434162250305,0.021045684814453125,1.0792396068572998
128,256,80,even,4715,4679,36,0.007635206786850477,0.011255025863647461,1.0552561283111572
128,256,83,even,4849,4797,52,0.010723860589812333,0.02195453643798828,0.809941291809082
128,256,85,even,4912,4861,51,0.010382736156351791,0.01514577865600586,0.875781774520874
128,256,81,even,4911,4869,42,0.00855222968845449,0.012949466705322266,0.9127445220947266
