n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
448,896,62,even,60724,60554,170,0.002799552071668533,0.27396702766418457,42.07261061668396
448,896,63,even,60367,60182,185,0.0030645882684248015,0.31413722038269043,43.68255043029785
448,896,64,even,60488,60342,146,0.0024137018912842216,0.2577214241027832,46.45491337776184
448,896,65,even,60420,60255,165,0.002730883813306852,0.30835819244384766,42.22165298461914
448,896,68,even,60172,60024,148,0.0024596157681313568,0.2908327579498291,44.93331980705261
448,896,67,even,60728,60539,189,0.003112238176788302,0.29990077018737793,46.5980486869812
448,896,69,even,60152,59996,156,0.0025934299773906102,0.2737851142883301,46.60223865509033
448,896,66,even,60313,60161,152,0.0025201863611493376,0.2664768695831299,48.65827488899231
448,896,70,even,60378,60209,169,0.002799032760276922,0.2248225212097168,41.04714632034302
448,896,71,even,60789,60614,175,0.0028788103110760173,0.2889540195465088,46.953747510910034
448,896,72,even,60330,60175,155,0.002569202718382231,0.2584350109100342,50.08763122558594
448,896,73,even,60478,60300,178,0.0029432190217930487,0.24432110786437988,39.80951380729675
448,896,74,even,60299,60136,163,0.002703195741222906,0.26880383491516113,41.30671429634094
448,896,75,even,60728,60557,171,0.0028158345409037017,0.27974414825439453,41.762017488479614
448,896,76,even,60056,59913,143,0.0023811109631011055,0.2668311595916748,45.688881635665894
448,896,78,even,60388,60226,162,0.002682652182552825,0.2848854064941406,45.36646246910095
448,896,79,even,60264,60091,173,0.0028707022434621,0.260650634765625,40.910128593444824
448,896,77,even,60121,59956,165,0.002744465328254686,0.2679264545440674,55.69317317008972
448,896,80,even,60264,60089,175,0.0029038895526350725,0.2702293395996094,42.201284646987915
448,896,81,even,60287,60130,157,0.0026042098628228307,0.265655517578125,42.36159801483154
448,896,82,even,60446,60304,142,0.0023492042484200776,0.3053877353668213,45.603084564208984
448,896,83,even,60131,59960,171,0.0028437910561939766,0.2970314025878906,46.46221923828125
448,896,84,even,60183,60007,176,0.002924413871026702,0.2957642078399658,46.060622215270996
448,896,85,even,60329,60179,150,0.002486366424107809,0.2929556369781494,41.7390718460083
448,896,86,even,60354,60184,170,0.0028167147165059484,0.2721123695373535,41.526219606399536
448,896,87,even,60458,60302,156,0.002580303681894869,0.2667512893676758,46.865113496780396
448,896,88,even,60564,60420,144,0.0023776500891618782,0.27509260177612305,46.90436053276062
448,896,89,even,60333,60195,138,0.002287305454726269,0.2914443016052246,46.21381378173828
448,896,91,even,60213,60066,147,0.002441333266902496,0.2824687957763672,41.58116054534912
448,896,90,even,60012,59829,183,0.003049390121975605,0.2475438117980957,51.887964487075806
448,896,92,even,59991,59833,158,0.0026337283925922223,0.2649378776550293,42.34651851654053
448,896,94,even,60081,59928,153,0.002546562141109502,0.2658720016479492,42.124162912368774
448,896,93,even,60278,60084,194,0.003218421314575799,0.318206787109375,46.82911825180054
448,896,95,even,60415,60264,151,0.002499379293221882,0.2792229652404785,46.60658264160156
448,896,96,even,60653,60493,160,0.0026379569023791075,0.27422404289245605,42.2116539478302
448,896,97,even,60056,59873,183,0.0030471559877447716,0.27246975898742676,46.50698518753052
448,896,98,even,60616,60468,148,0.0024415995776692623,0.27715086936950684,51.6764862537384
448,896,99,even,60238,60070,168,0.002788937215711013,0.26538848876953125,44.5227906703949
