n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
768,1536,36,even,177939,177663,276,0.001551093352216209,0.8046820163726807,188.3660762310028
768,1536,35,even,177521,177271,250,0.0014082840903329747,0.9920139312744141,196.70099902153015
768,1536,38,even,177252,177020,232,0.0013088709859409202,0.8305931091308594,167.85099577903748
768,1536,39,even,177111,176845,266,0.0015018829999265998,0.837679386138916,174.14228010177612
768,1536,37,even,176701,176409,292,0.0016525090406958648,0.8363692760467529,186.0576605796814
768,1536,41,even,178185,177912,273,0.0015321154979375368,0.7701656818389893,163.57115173339844
768,1536,40,even,176907,176624,283,0.0015997105823964003,0.8153939247131348,179.76144003868103
768,1536,43,even,177197,176914,283,0.0015970925015660537,0.42219972610473633,154.39839482307434
768,1536,42,even,177183,176933,250,0.0014109705784414984,0.4311554431915283,169.2796504497528
768,1536,44,even,176984,176740,244,0.0013786556976901868,0.42363905906677246,163.53755927085876
768,1536,46,even,176715,176457,258,0.001459977930566166,0.4096951484680176,148.9219491481781
768,1536,45,even,176566,176350,216,0.001223338581606878,0.4055159091949463,171.62578630447388
768,1536,48,even,177251,176926,325,0.0018335580617316687,0.41162681579589844,149.8864026069641
768,1536,49,even,177423,177168,255,0.0014372431984579226,0.403606653213501,147.54885840415955
768,1536,47,even,176409,176159,250,0.0014171612559449914,0.41616034507751465,163.372088432312
768,1536,50,even,176958,176705,253,0.0014297177861413444,0.3991355895996094,195.54456543922424
768,1536,51,even,176843,176600,243,0.001374100190564512,0.4081242084503174,213.58988118171692
768,1536,52,even,176778,176490,288,0.0016291619997963547,0.40276360511779785,218.2385597229004
768,1536,54,even,177129,176870,259,0.0014622111568404947,0.40380430221557617,208.08181858062744
768,1536,53,even,177178,176939,239,0.0013489259388863178,0.41052913665771484,243.25839638710022
768,1536,56,even,177475,177178,297,0.0016734751373432878,0.8167686462402344,169.71575570106506
768,1536,55,even,176189,175925,264,0.0014983909324645694,0.8365724086761475,186.72657227516174
768,1536,58,even,176909,176658,251,0.0014188085399838334,0.8267128467559814,159.27935695648193
768,1536,57,even,177167,176908,259,0.0014618975317073721,0.45357227325439453,163.28193140029907
768,1536,59,even,177427,177190,237,0.0013357606226786227,0.43032288551330566,168.0624840259552
768,1536,61,even,176815,176555,260,0.001470463478777253,0.41042447090148926,144.89079928398132
768,1536,60,even,176315,176038,277,0.0015710518106797494,0.41343045234680176,165.92238664627075
768,1536,63,even,177107,176821,286,0.001614843004511397,0.40340423583984375,151.4380555152893
768,1536,62,even,177512,177243,269,0.001515390508810672,0.401644229888916,161.2844009399414
768,1536,64,even,177622,177321,301,0.001694609901926563,0.3995208740234375,149.00716423988342
768,1536,65,even,177010,176737,273,0.0015422857465679906,0.3983609676361084,138.9238440990448
768,1536,66,even,177070,176793,277,0.001564353080702547,0.39975857734680176,165.6057801246643
768,1536,68,even,177294,177011,283,0.0015962187101650365,0.4039185047149658,165.8417899608612
768,1536,67,even,177499,177251,248,0.0013971909700899723,0.4094545841217041,177.60364818572998
768,1536,69,even,177290,177000,290,0.001635738056291951,0.40195703506469727,181.47668027877808
768,1536,70,even,176861,176625,236,0.0013343812372428065,0.40112805366516113,207.19728684425354
768,1536,71,even,177676,177408,268,0.0015083635381255768,0.40663909912109375,195.57786583900452
768,1536,73,even,177537,177261,276,0.001554605518849592,0.8265819549560547,168.75559735298157
768,1536,72,even,177533,177233,300,0.0016898266801101767,0.8332064151763916,179.63461661338806
768,1536,74,even,178076,177789,287,0.0016116714211909522,0.8204309940338135,173.01566076278687
768,1536,75,even,177467,177187,280,0.0015777581184107468,0.43564867973327637,165.0300269126892
768,1536,76,even,177369,177075,294,0.0016575613551409773,0.4202916622161865,141.77162718772888
768,1536,78,even,177166,176863,303,0.0017102604337175305,0.41930103302001953,151.92827200889587
768,1536,77,even,177177,176897,280,0.001580340563391411,0.40987515449523926,165.92539715766907
768,1536,79,even,177464,177206,258,0.0014538159852139024,0.40821146965026855,164.2419970035553
768,1536,80,even,176791,176521,270,0.0015272270647261456,0.4093763828277588,172.6316909790039
768,1536,81,even,176813,176557,256,0.0014478573408063886,0.409168004989624,162.59491777420044
768,1536,83,even,176749,176462,287,0.001623771563064006,0.39859867095947266,156.73032665252686
768,1536,82,even,176828,176553,275,0.001555183568213179,0.40679144859313965,195.00854086875916
768,1536,84,even,176985,176690,295,0.0016668079215752748,0.3968658447265625,192.61848163604736
768,1536,86,even,176883,176582,301,0.001701689817563022,0.3965911865234375,210.7182755470276
768,1536,85,even,176888,176616,272,0.001537696169327484,0.3994026184082031,221.71124839782715
768,1536,87,even,177794,177520,274,0.0015411093737696434,0.8374412059783936,212.5979106426239
768,1536,88,even,177047,176796,251,0.0014177026439307077,0.7995121479034424,223.63873434066772
768,1536,89,even,177457,177194,263,0.0014820491724755857,0.8352789878845215,220.67244935035706
768,1536,91,even,177187,176935,252,0.001422226235559042,0.7344942092895508,207.47962856292725
768,1536,90,even,177131,176859,272,0.0015355866562036008,0.815056562423706,234.32000923156738
768,1536,92,even,177213,176952,261,0.0014728039139340794,0.834334135055542,214.12803196907043
768,1536,94,even,176587,176318,269,0.0015233284443362195,0.8334188461303711,198.52888441085815
768,1536,95,even,177722,177455,267,0.0015023463611708173,0.7642359733581543,236.2781481742859
768,1536,97,even,176399,176151,248,0.001405903661585383,0.8376080989837646,234.69859862327576
