n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
64,128,8,even,1205,1167,38,0.03153526970954357,0.009627580642700195,0.2572968006134033
64,128,0,even,1260,1227,33,0.02619047619047619,0.02599167823791504,0.24604344367980957
64,128,5,even,1291,1258,33,0.025561580170410533,0.005850315093994141,0.2573552131652832
64,128,6,even,1259,1232,27,0.021445591739475776,0.005839347839355469,0.27923583984375
64,128,1,even,1254,1235,19,0.015151515151515152,0.013209342956542969,0.2731285095214844
64,128,7,even,1298,1274,24,0.01848998459167951,0.02186298370361328,0.2849390506744385
64,128,2,even,1222,1204,18,0.014729950900163666,0.009732246398925781,0.2903473377227783
64,128,4,even,1286,1264,22,0.017107309486780714,0.02178168296813965,0.29610323905944824
64,128,3,even,1296,1275,21,0.016203703703703703,0.005400896072387695,0.28869104385375977
64,128,9,even,1202,1178,24,0.019966722129783693,0.005597591400146484,0.2105240821838379
64,128,14,even,1194,1168,26,0.021775544388609715,0.00577998161315918,0.47379302978515625
64,128,13,even,1228,1209,19,0.015472312703583062,0.009696245193481445,0.6130175590515137
64,128,12,even,1236,1213,23,0.0186084142394822,0.0054471492767333984,0.2872602939605713
64,128,15,even,1226,1199,27,0.02202283849918434,0.015139579772949219,0.35530781745910645
64,128,10,even,1203,1175,28,0.023275145469659187,0.005524635314941406,0.32218098640441895
64,128,16,even,1261,1221,40,0.0317208564631245,0.0164639949798584,0.37389636039733887
64,128,17,even,1246,1227,19,0.015248796147672551,0.006812095642089844,0.25638699531555176
64,128,11,even,1281,1259,22,0.01717408274785324,0.005990505218505859,0.32416749000549316
64,128,18,even,1248,1220,28,0.022435897435897436,0.0055828094482421875,0.2914419174194336
64,128,21,even,1224,1200,24,0.0196078431372549,0.005837917327880859,0.29700565338134766
64,128,22,even,1245,1219,26,0.020883534136546186,0.007214069366455078,0.23249125480651855
64,128,26,even,1207,1182,25,0.020712510356255178,0.012352705001831055,0.4304490089416504
64,128,19,even,1217,1190,27,0.02218570254724733,0.00440216064453125,0.4294734001159668
64,128,25,even,1277,1260,17,0.01331245105716523,0.0053713321685791016,0.3351757526397705
64,128,24,even,1240,1222,18,0.014516129032258065,0.01870250701904297,0.4172861576080322
64,128,23,even,1178,1154,24,0.02037351443123939,0.005712985992431641,0.25234055519104004
64,128,20,even,1287,1261,26,0.020202020202020204,0.013385295867919922,0.2826724052429199
64,128,28,even,1256,1238,18,0.014331210191082803,0.012696266174316406,0.2785606384277344
64,128,27,even,1286,1254,32,0.024883359253499222,0.010694742202758789,0.23242640495300293
64,128,30,even,1198,1169,29,0.024207011686143573,0.006139039993286133,0.4450364112854004
64,128,34,even,1251,1234,17,0.013589128697042365,0.02039623260498047,0.4905376434326172
64,128,33,even,1278,1251,27,0.02112676056338028,0.0058994293212890625,0.3567330837249756
64,128,31,even,1201,1179,22,0.018318068276436304,0.010098457336425781,0.4690260887145996
64,128,29,even,1214,1184,30,0.02471169686985173,0.007598400115966797,0.47159504890441895
64,128,35,even,1253,1222,31,0.024740622505985636,0.011439323425292969,0.3527202606201172
64,128,32,even,1232,1207,25,0.020292207792207792,0.021259546279907227,0.374849796295166
64,128,37,even,1260,1237,23,0.018253968253968255,0.004402875900268555,0.25083470344543457
64,128,36,even,1272,1240,32,0.025157232704402517,0.019327640533447266,0.3060178756713867
64,128,38,even,1259,1241,18,0.014297061159650517,0.01800823211669922,0.2208249568939209
64,128,43,even,1207,1184,23,0.019055509527754765,0.0061664581298828125,0.43898701667785645
64,128,39,even,1232,1210,22,0.017857142857142856,0.004515886306762695,0.4182860851287842
64,128,41,even,1261,1240,21,0.016653449643140365,0.006151914596557617,0.21634387969970703
