n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
1024,2048,0,even,314673,314341,332,0.0010550635103742615,1.1335804462432861,910.1107678413391
1024,2048,1,even,314564,314219,345,0.0010967561450134155,1.129164218902588,909.8270053863525
1024,2048,51,even,314069,313708,361,0.0011494289471421885,0.7632944583892822,461.4417109489441
1024,2048,50,even,314382,314032,350,0.0011132952904428371,0.70979905128479,485.71895456314087
1024,2048,2,even,314958,314589,369,0.0011715847827329358,1.1497085094451904,928.8804559707642
1024,2048,52,even,315195,314840,355,0.0011262869017592285,0.7229394912719727,461.6206557750702
1024,2048,53,even,315259,314880,379,0.0012021861390158568,0.7156739234924316,476.8599281311035
1024,2048,54,even,314711,314359,352,0.0011184864844253934,0.7249965667724609,481.02641224861145
1024,2048,55,even,314591,314245,346,0.001099840745603021,0.7112154960632324,491.65756821632385
1024,2048,3,even,314529,314174,355,0.0011286717599966935,1.128246545791626,933.6293833255768
1024,2048,56,even,315664,315299,365,0.0011562927669927518,0.7230734825134277,459.42598128318787
1024,2048,57,even,314498,314141,357,0.0011351423538464474,0.7469525337219238,479.64584589004517
1024,2048,58,even,315419,315059,360,0.0011413389808476978,0.7417247295379639,506.58346462249756
1024,2048,59,even,314765,314432,333,0.0010579321080806316,0.7302780151367188,468.59292221069336
1024,2048,4,even,315019,314696,323,0.0010253349797948695,1.1225833892822266,907.8337082862854
1024,2048,61,even,313838,313507,331,0.0010546842638558746,0.7320547103881836,430.7002890110016
1024,2048,60,even,314570,314221,349,0.0011094509965985312,0.7301490306854248,491.2285747528076
1024,2048,62,even,314901,314514,387,0.0012289576724113292,0.7244441509246826,460.4609615802765
1024,2048,63,even,315187,314799,388,0.0012310152385726569,0.7149379253387451,461.21171736717224
1024,2048,5,even,314483,314142,341,0.0010843193431759428,1.2007596492767334,924.2691524028778
1024,2048,64,even,314465,314145,320,0.0010176013228817198,0.724083423614502,491.15579104423523
1024,2048,65,even,314213,313822,391,0.0012443788130981214,0.7145717144012451,462.3489890098572
1024,2048,67,even,314684,314363,321,0.0010200709282963227,0.7192227840423584,477.6952805519104
1024,2048,6,even,314111,313746,365,0.0011620096080684854,1.2160530090332031,932.7627530097961
1024,2048,66,even,314318,313965,353,0.001123066448628459,0.7175564765930176,517.2950022220612
1024,2048,68,even,314694,314367,327,0.0010391046540448817,0.714665412902832,477.1763801574707
1024,2048,69,even,314827,314461,366,0.0011625432380323161,0.717545747756958,490.8561451435089
1024,2048,7,even,315184,314834,350,0.0011104624600233514,1.1453843116760254,907.5966773033142
1024,2048,70,even,314111,313775,336,0.0010696855570164687,0.7129392623901367,476.70006561279297
1024,2048,71,even,315280,314956,324,0.0010276579548337986,0.7242860794067383,488.82944917678833
1024,2048,72,even,314446,314116,330,0.0010494647729657875,0.7150568962097168,462.97166657447815
1024,2048,73,even,314602,314233,369,0.0011729105345801996,0.7256772518157959,472.0653097629547
1024,2048,8,even,313724,313393,331,0.00105506751157068,1.1478891372680664,846.1671504974365
1024,2048,74,even,315435,315086,349,0.001106408610331764,0.7365703582763672,477.04323840141296
1024,2048,75,even,315014,314640,374,0.0011872488206873346,0.7259232997894287,479.74396204948425
1024,2048,76,even,315419,315041,378,0.0011984059298900827,0.7141220569610596,469.2127857208252
1024,2048,77,even,314726,314346,380,0.0012073994522219327,0.7115027904510498,486.8631365299225
1024,2048,9,even,314532,314180,352,0.0011191230145104472,1.1274268627166748,894.2403936386108
