n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
192,384,35,even,10968,10891,77,0.0070204230488694385,0.026000022888183594,3.221475839614868
192,384,36,even,11331,11269,62,0.005471714764804518,0.025248289108276367,2.7539682388305664
192,384,39,even,10905,10843,62,0.005685465382851903,0.031093120574951172,2.466843366622925
192,384,38,even,11020,10940,80,0.007259528130671506,0.0372776985168457,2.6113948822021484
192,384,40,even,11150,11081,69,0.006188340807174888,0.024740219116210938,2.5338361263275146
192,384,37,even,11079,11011,68,0.006137738063002076,0.025280475616455078,2.8901641368865967
192,384,41,even,11057,10978,79,0.00714479515239215,0.04089975357055664,2.5098376274108887
192,384,42,even,11096,11024,72,0.006488824801730353,0.04313254356384277,2.6821470260620117
192,384,43,even,10947,10878,69,0.006303096738832557,0.025110960006713867,2.6267518997192383
192,384,44,even,11062,10996,66,0.005966371361417465,0.03271055221557617,2.8808064460754395
192,384,45,even,10907,10840,67,0.006142844045108646,0.024828433990478516,2.7858965396881104
192,384,47,even,10799,10737,62,0.005741272340031484,0.0395655632019043,2.4571380615234375
192,384,48,even,11066,10997,69,0.0062353153804446055,0.024994373321533203,2.476288080215454
192,384,46,even,10987,10923,64,0.005825065987075635,0.05107259750366211,2.848555088043213
192,384,49,even,11050,10963,87,0.007873303167420815,0.025490283966064453,2.7446465492248535
192,384,50,even,10891,10816,75,0.0068864199797998345,0.02531290054321289,2.626992702484131
192,384,51,even,11123,11045,78,0.00701249662860739,0.030505895614624023,2.727839469909668
192,384,52,even,11084,11027,57,0.005142547816672682,0.02527904510498047,3.058865785598755
192,384,58,even,11163,11086,77,0.00689778733315417,0.026060104370117188,2.3096156120300293
192,384,53,even,11119,11049,70,0.00629553017357676,0.0429837703704834,2.832019329071045
192,384,56,even,11110,11019,91,0.00819081908190819,0.025203227996826172,2.6128695011138916
192,384,55,even,11028,10956,72,0.006528835690968444,0.027367830276489258,2.664611577987671
192,384,54,even,11202,11138,64,0.005713265488305659,0.04484224319458008,2.8390352725982666
192,384,57,even,10948,10871,77,0.007033248081841432,0.045804738998413086,2.599151372909546
192,384,59,even,10917,10864,53,0.004854813593478061,0.025094270706176758,2.6337242126464844
192,384,60,even,11085,11013,72,0.006495263870094722,0.024901866912841797,2.841247320175171
192,384,61,even,11100,11021,79,0.007117117117117117,0.025335073471069336,2.7152328491210938
192,384,65,even,11051,10950,101,0.009139444394172472,0.04793143272399902,2.3251240253448486
192,384,62,even,11102,11015,87,0.007836425869212755,0.025162458419799805,2.4907867908477783
192,384,64,even,11053,10972,81,0.007328327150999728,0.043589115142822266,2.4555861949920654
192,384,63,even,11140,11079,61,0.005475763016157989,0.0483708381652832,2.6303133964538574
192,384,67,even,11133,11050,83,0.007455313033324351,0.03913402557373047,2.5304477214813232
192,384,66,even,11145,11079,66,0.0059219380888290716,0.025567293167114258,3.0433311462402344
192,384,68,even,11041,10976,65,0.0058871479032696315,0.025338172912597656,2.6789495944976807
192,384,69,even,11072,10995,77,0.006954479768786127,0.02496623992919922,2.6222314834594727
192,384,70,even,11097,11026,71,0.006398125619536812,0.024866580963134766,2.6872634887695312
192,384,71,even,11344,11257,87,0.007669252468265162,0.04863882064819336,2.5809824466705322
192,384,73,even,11040,10975,65,0.00588768115942029,0.031708478927612305,2.4506702423095703
192,384,72,even,10977,10916,61,0.005557073881752756,0.030428409576416016,2.7395637035369873
192,384,74,even,11070,11001,69,0.006233062330623307,0.025423526763916016,2.9465103149414062
192,384,77,even,11142,11047,95,0.00852629689463292,0.025963783264160156,2.6471424102783203
192,384,75,even,11123,11064,59,0.0053043243729209745,0.04512667655944824,3.0604758262634277
192,384,76,even,11146,11070,76,0.006818589628566302,0.02603006362915039,2.910612106323242
192,384,78,even,11056,10983,73,0.0066027496382054995,0.025482177734375,2.8137919902801514
192,384,79,even,11160,11096,64,0.005734767025089606,0.025206327438354492,2.961402177810669
192,384,82,even,11167,11092,75,0.006716217426345482,0.07774138450622559,2.541923761367798
192,384,81,even,10915,10852,63,0.005771873568483738,0.02529287338256836,2.8925390243530273
192,384,80,even,10910,10851,59,0.0054078826764436295,0.027988910675048828,2.946681261062622
192,384,85,even,11108,11048,60,0.005401512423478574,0.06722903251647949,2.390761375427246
192,384,83,even,11033,10958,75,0.006797788452823348,0.027533769607543945,2.62579607963562
192,384,84,even,11098,11040,58,0.0052261668769147595,0.02513432502746582,2.7554311752319336
192,384,86,even,10972,10902,70,0.0063798760481224934,0.03706860542297363,2.7244927883148193
192,384,87,even,11123,11053,70,0.0062932662051604785,0.025440216064453125,2.648104429244995
192,384,88,even,11066,10997,69,0.0062353153804446055,0.025615453720092773,2.632488489151001
192,384,89,even,10912,10856,56,0.005131964809384164,0.05742979049682617,2.818352699279785
192,384,90,even,11034,10951,83,0.007522204096429219,0.024909496307373047,2.767634391784668
192,384,92,even,11035,10943,92,0.008337109198006343,0.03379201889038086,2.473414897918701
192,384,91,even,11111,11071,40,0.0036000360003600037,0.049269676208496094,2.7200698852539062
192,384,94,even,10887,10822,65,0.0059704234408009555,0.025713205337524414,2.5257556438446045
192,384,93,even,10931,10873,58,0.0053060104290549815,0.02526259422302246,2.5675389766693115
192,384,95,even,11143,11074,69,0.006192228304765323,0.04594063758850098,2.4558603763580322
192,384,96,even,11111,11028,83,0.0074700747007470075,0.025202035903930664,2.956355094909668
192,384,97,even,11252,11200,52,0.004621400639886242,0.025330543518066406,2.950369119644165
192,384,99,even,10992,10912,80,0.00727802037845706,0.03890419006347656,2.574141502380371
192,384,98,even,11251,11174,77,0.006843836103457471,0.054503679275512695,2.6720328330993652
