n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
512,1024,80,even,79014,78846,168,0.0021262054825727087,0.1865067481994629,44.67086100578308
512,1024,81,even,78466,78288,178,0.0022684984579308233,0.18008685111999512,46.80212354660034
512,1024,83,even,78217,78015,202,0.002582558778782106,0.179443359375,44.6433482170105
512,1024,84,even,78437,78252,185,0.0023585807718296214,0.17917561531066895,44.11830711364746
512,1024,82,even,79342,79167,175,0.002205641400519271,0.17881369590759277,52.699039697647095
512,1024,85,even,78927,78771,156,0.0019765099395644076,0.17787718772888184,48.96607685089111
512,1024,86,even,78769,78560,209,0.0026533280859221266,0.18291258811950684,44.53351616859436
512,1024,87,even,79123,78961,162,0.0020474451170961667,0.18628644943237305,46.527657985687256
512,1024,88,even,78969,78786,183,0.002317365041978498,0.17989349365234375,48.08458590507507
512,1024,89,even,78710,78543,167,0.002121712615931902,0.18100452423095703,44.457754373550415
512,1024,90,even,78338,78178,160,0.0020424315147182723,0.18003344535827637,48.742812395095825
512,1024,91,even,78947,78772,175,0.0022166770111593853,0.18537187576293945,51.68566823005676
512,1024,94,even,78268,78061,207,0.0026447590330658764,0.1775953769683838,43.47416591644287
512,1024,92,even,78608,78449,159,0.002022694891105231,0.17821192741394043,48.701430559158325
512,1024,93,even,78764,78561,203,0.002577319587628866,0.18256068229675293,48.28329634666443
512,1024,95,even,78573,78380,193,0.0024563145100734347,0.18121862411499023,47.83332824707031
512,1024,96,even,79070,78878,192,0.0024282281522701402,0.18670988082885742,43.840988636016846
512,1024,97,even,78692,78498,194,0.0024653077822396176,0.1786046028137207,44.96346473693848
512,1024,98,even,79189,78970,219,0.0027655356173205874,0.1791067123413086,44.51180815696716
512,1024,99,even,78401,78191,210,0.0026785372635553116,0.18016266822814941,46.01094937324524
