n_qubits,layer_per_qubit,seed,gate_probs_type,naive,mincut,abs_saving,rel_saving,t_naive,t_mincut
896,1792,25,even,241306,240990,316,0.0013095405833257357,0.9345996379852295,400.6377363204956
896,1792,92,even,241616,241299,317,0.001311999205350639,0.5726897716522217,504.52931356430054
896,1792,96,even,241464,241139,325,0.0013459563330351523,1.1207067966461182,461.1439962387085
896,1792,99,even,240970,240675,295,0.0012242187824210483,1.1694691181182861,460.6775062084198
896,1792,94,even,240637,240291,346,0.0014378503721372857,0.5630717277526855,337.0968084335327
896,1792,98,even,240249,239935,314,0.0013069773443385821,0.5899207592010498,357.51097297668457
896,1792,97,even,240137,239827,310,0.0012909297609281368,0.5608222484588623,386.3939301967621
896,1792,12,even,240500,240185,315,0.0013097713097713097,1.0585401058197021,444.0638692378998
896,1792,67,even,240699,240402,297,0.001233906248052547,1.0608575344085693,472.0359351634979
896,1792,87,even,240637,240366,271,0.0011261776036104174,0.9811372756958008,501.0615494251251
896,1792,93,even,241050,240763,287,0.0011906243517942337,0.6302666664123535,426.1918432712555
896,1792,95,even,241208,240889,319,0.001322510032834732,0.805732250213623,455.5366942882538
